address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
Achumani sector Asilo San Ramón,0,40002059,5831204,ENABLED,4,0,5,UC-455583, no social con 20% de aporte propio. ,14/09/2018,400,0,Inmediata,3430,4307.49,23531,3137,21520,2,455583,1,1,-16.522907,La Paz,-68.06752,$us,Achumani,0,620000,La Paz,2,Casa,Venta,,
CASA EN VENTA URB. HUACOLLO - ACHUMANI - LA PAZ,0,40002059,5831204,ENABLED,7,1,7,UC-490948, no social con 20% de aporte propio. ,08/04/2019,504,0,Inmediata,2379,3002.05,16320,2176,14925,3,490948,1,1,-16.521317,La Paz,-68.063278,$us,Achumani,0,430000,La Paz,2,Casa,Venta,,2012
Casa en Venta en Irpavi,0,40002059,5831204,ENABLED,4,1,3,UC-507752, no social con 20% de aporte propio. ,08/04/2019,287,0,Inmediata,2324,2932.24,15941,2125,14578,0,507752,1,1,-16.526178,La Paz,-68.087219,$us,Irpavi,0,420000,La Paz,2,Casa,Venta,,
Casa en Venta Achumani,0,40002059,5831204,ENABLED,4,0,5,UC-466369, no social con 20% de aporte propio. ,02/10/2018,450,0,Inmediata,2158,2709.55,14802,1973,13537,3,466369,1,1,-16.521849,La Paz,-68.063225,$us,Achumani,0,390000,La Paz,1,Casa,Venta,,2014
FCV19062 – COMPRA TU CASA EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,6,0,6,UC-462925, no social con 20% de aporte propio. ,06/04/2019,378,0,Inmediata,2075,2618.07,14233,1897,13016,5,462925,1,1,-16.540356,La Paz,-68.098732,$us,Seguencoma,0,375000,La Paz,2,Casa,Venta,,
FCV18170 – COMPRA ESTAS CASAS EN LOS ROSALES,0,40002059,5831204,ENABLED,4,0,3,UC-457818, no social con 20% de aporte propio. ,06/04/2019,152,0,Inmediata,942,1035.19,6463,862,5910,3,457818,1,1,-16.547148,La Paz,-68.045662,$us,Chasquipampa,0,149000,La Paz,2,Casa,Venta,,
Calacoto,0,40002059,5831204,ENABLED,5,0,4,UC-463146, no social con 20% de aporte propio. ,27/09/2018,300,0,Inmediata,2683,3369.57,18408,2454,16834,4,463146,1,1,-16.541307,La Paz,-68.085472,$us,Calacoto,0,485000,La Paz,2,Casa,Venta,,
FCV19460 – COMPRA TU CASA EN COTA COTA,0,40002059,5831204,ENABLED,4,0,4,UC-468598, no social con 20% de aporte propio. ,06/04/2019,307,0,Inmediata,1075,1181.09,7374,983,6744,1,468598,1,1,-16.540758,La Paz,-68.063416,$us,Cota Cota,0,170000,La Paz,2,Casa,Venta,,
FCV19173 – COMPRA TU CASA EN SEQUOIA,0,40002059,5831204,ENABLED,5,0,4,UC-464393, no social con 20% de aporte propio. ,06/04/2019,300,0,Inmediata,1992,2499.09,13663,1821,12495,3,464393,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,360000,La Paz,2,Casa,Venta,,
ACHUMANI,0,40002059,5831204,ENABLED,4,0,4,UC-466536, no social con 20% de aporte propio. ,19/03/2019,265,0,Inmediata,1466,1885.01,10058,1341,9198,2,466536,1,1,-16.513908,La Paz,-68.057381,$us,Achumani,0,265000,La Paz,1,Casa,Venta,,2017
Casa en venta Bajo Seguencoma,0,40002059,5831204,ENABLED,6,0,6,UC-466406, no social con 20% de aporte propio. ,02/10/2018,378,0,Inmediata,2075,2605.34,14233,1897,13016,5,466406,1,1,-16.539455,La Paz,-68.098412,$us,Seguencoma,0,375000,La Paz,1,Casa,Venta,,2011
FCV19557 – COMPRA TU CASA EN SAN MIGUEL,0,40002059,5831204,ENABLED,5,0,5,UC-468574, no social con 20% de aporte propio. ,06/04/2019,346,0,Inmediata,2213,2776.76,15182,2024,13884,2,468574,1,1,-16.545864,La Paz,-68.07914,$us,San Miguel,0,400000,La Paz,2,Casa,Venta,,
ACHUMANI,0,40002059,5831204,ENABLED,3,1,3,UC-507745, no social con 20% de aporte propio. ,08/04/2019,265,1,Inmediata,1549,1954.83,10627,1417,9719,1,507745,1,1,-16.522997,La Paz,-68.056992,$us,Achumani,0,280000,La Paz,2,Casa,Venta,,
FCV19557 – COMPRA TU CASA EN SAN MIGUEL,0,40002059,5831204,ENABLED,5,0,5,UC-468569, no social con 20% de aporte propio. ,06/04/2019,346,0,Inmediata,2213,2776.76,15182,2024,13884,2,468569,1,1,-16.545864,La Paz,-68.07914,$us,San Miguel,0,400000,La Paz,2,Casa,Venta,,
Pamirpampa - Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-459657, no social con 20% de aporte propio. ,22/09/2018,275,0,Inmediata,1582,1987.00,10855,1447,9927,2,459657,1,1,-16.527639,La Paz,-68.062057,$us,Achumani,0,286000,La Paz,1,Casa,Venta,,2018
HERMOSA CASA EN VENTA EN LA FLORIDA ,1,40002059,5831204,ENABLED,6,1,4,UC-490936, no social con 20% de aporte propio. ,08/04/2019,592,0,Inmediata,3596,4512.24,24670,3289,22561,2,490936,1,1,-16.547508,La Paz,-68.087639,$us,La Florida,0,650000,La Paz,2,Casa,Venta,,2014
FCV18877 – COMPRA TU CASA EN LAS SERRANIAS DE CALACOTO,0,40002059,5831204,ENABLED,4,0,3,UC-460413, no social con 20% de aporte propio. ,06/04/2019,673,0,Inmediata,3596,4515.91,24670,3289,22561,2,460413,1,1,-16.54751,La Paz,-68.068787,$us,Auquisamaña,0,650000,La Paz,2,Casa,Venta,,
FCV18877 – COMPRA TU CASA EN LAS SERRANIAS DE CALACOTO,0,40002059,5831204,ENABLED,4,0,3,UC-465614, no social con 20% de aporte propio. ,06/04/2019,673,0,Inmediata,3596,4515.91,24670,3289,22561,2,465614,1,1,-16.54751,La Paz,-68.068787,$us,Auquisamaña,0,650000,La Paz,2,Casa,Venta,,
FCV19239 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-465609, no social con 20% de aporte propio. ,06/04/2019,450,0,Inmediata,2158,2709.55,14802,1973,13537,3,465609,1,1,-16.519253,La Paz,-68.061951,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
"Aranjuez, preciosa casa en venta en condominio ",0,40002059,5831204,ENABLED,6,0,4,UC-448275, no social con 20% de aporte propio. ,03/09/2018,355,0,Inmediata,1770,2206.95,12145,1619,11107,2,448275,1,1,-16.559036,La Paz,-68.09816,$us,Aranjuez,0,320000,La Paz,2,Casa,Venta,,2016
FCV19101 – COMPRA TU CASA EN EL CLUB GOLF MALLASILLA,0,40002059,5831204,ENABLED,5,0,3,UC-465607, no social con 20% de aporte propio. ,06/04/2019,400,0,Inmediata,3098,3890.63,21254,2833,19437,3,465607,1,1,-16.56514,La Paz,-68.10067,$us,Mallasilla,0,560000,La Paz,2,Casa,Venta,,
"CASA EN VENTA COTA COTA CALLE 31, LA PAZ",0,40002059,5831204,ENABLED,7,1,7,UC-490966, no social con 20% de aporte propio. ,08/04/2019,550,0,Inmediata,3652,4581.66,25050,3339,22908,4,490966,1,1,-16.543507,La Paz,-68.061691,$us,Cota Cota,0,660000,La Paz,2,Casa,Venta,,1993
FCV17390 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,5,0,4,UC-449388, no social con 20% de aporte propio. ,06/04/2019,450,0,Inmediata,3209,4000.10,22013,2935,20131,3,449388,1,1,-16.544701,La Paz,-68.073273,$us,Los Pinos,0,580000,La Paz,2,Casa,Venta,,
FCV17390 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,5,0,4,UC-473099, no social con 20% de aporte propio. ,06/04/2019,450,0,Inmediata,3209,4029.59,22013,2935,20131,3,473099,1,1,-16.544701,La Paz,-68.073273,$us,Los Pinos,0,580000,La Paz,2,Casa,Venta,,
FCV17440 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-465686, no social con 20% de aporte propio. ,06/04/2019,223,0,Inmediata,967,1062.98,6637,885,6069,2,465686,1,1,-16.527252,La Paz,-68.053093,$us,Achumani,0,153000,La Paz,2,Casa,Venta,,
FCV17440 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-450044, no social con 20% de aporte propio. ,06/04/2019,223,0,Inmediata,967,1062.98,6637,885,6069,2,450044,1,1,-16.527252,La Paz,-68.053093,$us,Achumani,0,153000,La Paz,1,Casa,Venta,,
Prueba,0,40002059,5831204,ENABLED,2,0,3,UC-457356, no social con 20% de aporte propio. ,17/09/2018,200,0,Inmediata,35962,24438.27,246700,32888,225610,1,457356,1,1,-16.496664,La Paz,-68.113174,$us,Villa San Antonio,0,6500000,La Paz,1,Casa,Venta,,2003
EN LA MEJOR ZONA COMERCIAL DE LA PAZ,0,40002059,5831204,ENABLED,10,0,19,UC-490937, no social con 20% de aporte propio. ,08/04/2019,3293,0,Inmediata,27663,24422.42,189769,25298,173546,0,490937,1,1,-16.494965,La Paz,-68.135483,$us,Centro,0,5000000,La Paz,2,Casa,Venta,,1917
"Chasquipampa,  ingresando por la calle 50 a tres cuadras,  paralela ",0,40002059,5831204,ENABLED,3,0,4,UC-450852, no social con 20% de aporte propio. ,18/02/2019,198,0,Inmediata,1107,1215.82,7591,1012,6942,2,450852,1,1,-16.539469,La Paz,-68.040756,$us,Chasquipampa,0,175000,La Paz,2,Casa,Venta,,2008
"Lomas de Achumani, Av. Javier Del Granado, Calle Martin Saico ",0,40002059,5831204,ENABLED,3,0,4,UC-451290, no social con 20% de aporte propio. ,12/09/2018,160,0,10/2018,980,1076.87,6723,896,6148,2,451290,1,1,-16.524782,La Paz,-68.050369,$us,Achumani,0,155000,La Paz,1,Casa,Venta,,2018
FCV17669 – COMPRA TU CASA EN OBRAJES,0,40002059,5831204,ENABLED,4,0,4,UC-476766, no social con 20% de aporte propio. ,06/04/2019,276,0,Inmediata,1660,2084.27,11386,1518,10413,2,476766,1,1,-16.528246,La Paz,-68.102898,$us,Obrajes,0,300000,La Paz,2,Casa,Venta,,
La Florida,0,40002059,5831204,ENABLED,3,0,3,UC-467972, no social con 20% de aporte propio. ,09/02/2019,440,0,Inmediata,2739,3439.04,18787,2505,17181,2,467972,1,1,-16.551388,La Paz,-68.084808,$us,La Florida,0,495000,La Paz,2,Casa,Venta,,
FCV19665 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,2,0,3,UC-468546, no social con 20% de aporte propio. ,06/04/2019,225,0,Inmediata,1046,1149.13,7174,956,6561,1,468546,1,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,165400,La Paz,2,Casa,Venta,,
FCV19665 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,2,0,3,UC-468543, no social con 20% de aporte propio. ,06/04/2019,225,0,Inmediata,1046,1149.13,7174,956,6561,1,468543,1,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,165400,La Paz,2,Casa,Venta,,
"Carreras, Rio Abajo",0,40002059,5831204,ENABLED,2,0,3,UC-451538, no social con 20% de aporte propio. ,23/01/2019,230,0,Inmediata,1826,2303.90,12525,1670,11454,4,451538,1,1,-16.649788,La Paz,-68.040192,$us,Río Abajo,0,330000,La Paz,2,Casa,Venta,,2008
FCV19787 – COMPRA TU CASA EN MALLASILLA,0,40002059,5831204,SOLD,4,0,5,UC-472916, no social con 20% de aporte propio. ,03/04/2019,310,0,Inmediata,1333,1464.55,9144,1219,8362,0,472916,1,1,-16.5658,La Paz,-68.103836,$us,Mallasilla,0,210800,La Paz,2,Casa,Venta,,
CALLE 10 y pasaje i de OBRAJES!!! ,0,40002059,5831204,ENABLED,4,0,4,UC-469428, no social con 20% de aporte propio. ,18/03/2019,350,0,Inmediata,1450,1978.44,9944,1326,9094,2,469428,1,1,-16.524723,La Paz,-68.106728,$us,Obrajes,0,262000,La Paz,2,Casa,Venta,,1995
FCV19832 – COMPRA TU CASA EN CHASQUIPAMPA,0,40002059,5831204,ENABLED,4,0,3,UC-472909, no social con 20% de aporte propio. ,06/04/2019,209,0,Inmediata,1577,1980.05,10817,1442,9892,2,472909,1,1,-16.530556,La Paz,-68.03569,$us,Ovejuyo,0,285000,La Paz,2,Casa,Venta,,
Casa en Alto Seguencoma,0,40002059,5831204,ENABLED,6,0,6,UC-472063, no social con 20% de aporte propio. ,18/11/2018,390,0,Inmediata,2158,2707.34,14802,1973,13537,5,472063,1,1,-16.536434,La Paz,-68.097961,$us,Seguencoma,0,390000,La Paz,2,Casa,Venta,,
La Rinconada,0,40002059,5831204,ENABLED,5,0,4,UC-477086, no social con 20% de aporte propio. ,16/10/2018,455,0,Inmediata,3320,4168.54,22772,3036,20826,4,477086,1,1,-16.54855,La Paz,-68.086235,$us,La Florida,0,600000,La Paz,2,Casa,Venta,,1983
FCV19832 – COMPRA TU CASA EN CHASQUIPAMPA,0,40002059,5831204,ENABLED,4,0,3,UC-472908, no social con 20% de aporte propio. ,06/04/2019,209,0,Inmediata,1577,1980.05,10817,1442,9892,2,472908,1,1,-16.530556,La Paz,-68.03569,$us,Ovejuyo,0,285000,La Paz,2,Casa,Venta,,
La Rinconada,0,40002059,5831204,ENABLED,5,0,4,UC-477129, no social con 20% de aporte propio. ,16/10/2018,455,0,Inmediata,3320,4168.54,22772,3036,20826,4,477129,1,1,-16.54862,La Paz,-68.086205,$us,La Florida,0,600000,La Paz,2,Casa,Venta,,1983
"SEGUENCOMA AV. HUGO ERNEST, AMPLIA CASA EN VENTA",0,40002059,5831204,ENABLED,4,0,4,UC-473660, no social con 20% de aporte propio. ,28/03/2019,517,0,Inmediata,1660,2223.22,11386,1518,10413,2,473660,1,1,-16.540113,La Paz,-68.096481,$us,Seguencoma,0,300000,La Paz,2,Casa,Venta,,
Inmediaciones c/16 de Achumani,0,40002059,5831204,ENABLED,3,0,5,UC-507730, no social con 20% de aporte propio. ,08/04/2019,700,0,Inmediata,2656,3351.13,18218,2429,16660,0,507730,1,1,-16.522083,La Paz,-68.060287,$us,Achumani,0,480000,La Paz,2,Casa,Venta,,
Irpavi,0,40002059,5831204,ENABLED,8,0,5,UC-477230, no social con 20% de aporte propio. ,21/11/2018,600,0,Inmediata,3983,5002.24,27327,3643,24991,5,477230,1,1,-16.531679,La Paz,-68.087898,$us,Irpavi,0,720000,La Paz,2,Casa,Venta,,2000
"CÓDIGO 12042 CASA EN VENTA, ACHUMANI, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,3,0,5,UC-478048, no social con 20% de aporte propio. ,19/01/2019,700,0,Inmediata,2656,3334.83,18218,2429,16660,5,478048,1,1,-16.518887,La Paz,-68.063393,$us,Achumani,0,480000,La Paz,2,Casa,Venta,,
Alto Obrajes ,0,40002059,5831204,ENABLED,4,0,3,UC-479745, no social con 20% de aporte propio. ,20/10/2018,210,0,Inmediata,1604,2014.79,11007,1467,10066,2,479745,1,1,-16.518494,La Paz,-68.104881,$us,Alto Obrajes,0,290000,La Paz,1,Casa,Venta,,2018
Pamirpampa,0,40002059,5831204,ENABLED,4,0,3,UC-507723, no social con 20% de aporte propio. ,08/04/2019,0,0,Inmediata,1538,1940.86,10551,1407,9649,1,507723,1,1,-16.522161,La Paz,-68.061363,$us,Achumani,0,278000,La Paz,2,Casa,Venta,,
Irpavi,0,40002059,5831204,ENABLED,5,0,4,UC-482548, no social con 20% de aporte propio. ,29/10/2018,380,0,Inmediata,2042,2563.65,14005,1867,12808,4,482548,1,1,-16.528208,La Paz,-68.08683,$us,Irpavi,0,369000,La Paz,2,Casa,Venta,,
Pamirpampa - Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-481990, no social con 20% de aporte propio. ,25/10/2018,305,0,Inmediata,1566,1966.16,10741,1432,9823,2,481990,1,1,-16.527138,La Paz,-68.062187,$us,Achumani,0,283000,La Paz,1,Casa,Venta,,2018
FCV20498 – COMPRA TU CASA EN JUPAPINA,0,40002059,5831204,ENABLED,5,0,4,UC-480720, no social con 20% de aporte propio. ,06/04/2019,393,0,Inmediata,1936,2443.53,13284,1771,12148,10,480720,1,1,-16.587433,La Paz,-68.0746,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
FCV20498 – COMPRA TU CASA EN JUPAPINA,0,40002059,5831204,ENABLED,5,0,4,UC-480722, no social con 20% de aporte propio. ,06/04/2019,393,0,Inmediata,1936,2443.53,13284,1771,12148,10,480722,1,1,-16.587433,La Paz,-68.0746,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
Casa en venta San Miguel,0,40002059,5831204,ENABLED,3,0,4,UC-486311, no social con 20% de aporte propio. ,05/11/2018,346,0,Inmediata,2379,2985.02,16320,2176,14925,0,486311,1,1,-16.544106,La Paz,-68.080452,$us,San Miguel,0,430000,La Paz,1,Casa,Venta,,2005
"Arinconada de CARRERAS, huajchilla Taipichullo, RIO ABAJO La Paz",0,48463835,7064699,ENABLED,2,0,3,UC-486601, social. ,10/01/2019,127,0,05/2019,596,693.50,4088,540,3702,10,486601,1,1,-16.644087,La Paz,-68.02314,$us,Río Abajo,0,99900,La Paz,1,Casa,Venta,,2018
Casa en Venta Cota Cota,0,40002059,5831204,ENABLED,3,0,4,UC-486317, no social con 20% de aporte propio. ,05/11/2018,307,0,Inmediata,1075,1180.12,7374,983,6744,1,486317,1,1,-16.5425,La Paz,-68.059853,$us,Cota Cota,0,170000,La Paz,1,Casa,Venta,,2010
Casa en Venta Alto Calacoto,0,40002059,5831204,ENABLED,4,0,4,UC-486308, no social con 20% de aporte propio. ,05/11/2018,190,0,Inmediata,1391,1527.22,9543,1272,8727,2,486308,1,1,-16.54612,La Paz,-68.056549,$us,El Pedregal,0,220000,La Paz,1,Casa,Venta,,2011
Casa en zona sumamente comercial  Achumani,0,40002059,5831204,ENABLED,3,0,,UC-490906, no social con 20% de aporte propio. ,08/04/2019,247,0,Inmediata,2158,3019.73,14802,1973,13537,1,490906,1,1,-16.519777,La Paz,-68.061653,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
FCV21739 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-489223, no social con 20% de aporte propio. ,06/04/2019,333,0,Inmediata,1391,1522.25,9543,1272,8727,2,489223,1,1,-16.520357,La Paz,-68.062447,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,
FCV21739 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-489222, no social con 20% de aporte propio. ,06/04/2019,333,0,Inmediata,1391,1522.25,9543,1272,8727,2,489222,1,1,-16.520357,La Paz,-68.062447,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,
FCV21572 – COMPRA TU CASA EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,4,0,4,UC-489238, no social con 20% de aporte propio. ,06/04/2019,315,0,Inmediata,1411,1770.19,9678,1290,8851,3,489238,1,1,-16.542515,La Paz,-68.097183,$us,Seguencoma,0,255000,La Paz,2,Casa,Venta,,
FCV21572 – COMPRA TU CASA EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,4,0,4,UC-489237, no social con 20% de aporte propio. ,06/04/2019,315,0,Inmediata,1411,1770.19,9678,1290,8851,3,489237,1,1,-16.538639,La Paz,-68.100563,$us,Seguencoma,0,255000,La Paz,2,Casa,Venta,,
Hermosa casa en la rinconada ,0,40002059,5831204,ENABLED,8,0,,UC-490912, no social con 20% de aporte propio. ,15/03/2019,1000,0,Inmediata,948,12495.43,6506,867,5950,10,490912,1,1,-16.548546,La Paz,-68.088455,$us,La Florida,0,150000,La Paz,2,Casa,Venta,,
" COD. 11907 CASA EN VENTA EN OBRAJES, OBRAJES, LA PAZ",0,40002059,5831204,ENABLED,5,0,4,UC-489475, no social con 20% de aporte propio. ,04/04/2019,350,0,Inmediata,1494,1978.44,10248,1366,9371,1,489475,1,1,-16.526415,La Paz,-68.105896,$us,Obrajes,0,270000,La Paz,2,Casa,Venta,,
OPORTUNIDAD CASA EN VENTA ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,3,0,5,UC-488800, no social con 20% de aporte propio. ,12/11/2018,315,0,Inmediata,1411,1770.19,9678,1290,8851,2,488800,1,1,-16.535011,La Paz,-68.101669,$us,Seguencoma,0,255000,La Paz,1,Casa,Venta,,2010
"CARRERAS, rio Abajo, Huajchilla
La Paz",0,48463835,7064699,ENABLED,2,0,3,UC-489629, social. ,13/11/2018,127,0,05/2019,590,687.24,4051,535,3668,10,489629,1,1,-16.644169,La Paz,-68.023483,$us,Río Abajo,0,98999,La Paz,1,Casa,Venta,,2018
Achumani calle 29 Las Lomas Urbanización cerrada,0,40002059,5831204,ENABLED,5,0,3,UC-490253, no social con 20% de aporte propio. ,27/02/2019,250,0,Inmediata,1296,1388.38,8892,1185,8132,3,490253,1,1,-16.521416,La Paz,-68.056458,$us,Achumani,0,205000,La Paz,2,Casa,Venta,,2015
FCV22206 – COMPRA TU CASA ZONA NORTE,0,40002059,5831204,ENABLED,7,0,5,UC-491950, no social con 20% de aporte propio. ,06/04/2019,468,0,Inmediata,1992,2499.09,13663,1821,12495,2,491950,1,1,-16.486856,La Paz,-68.140495,$us,Centro,0,360000,La Paz,2,Casa,Venta,,
Irpavi,0,40002059,5831204,ENABLED,3,0,4,UC-490177, no social con 20% de aporte propio. ,15/11/2018,309,0,Inmediata,2130,2672.63,14612,1948,13363,4,490177,1,1,-16.509657,La Paz,-68.07914,$us,Alto Irpavi,0,385000,La Paz,2,Casa,Venta,,
FCV22206 – COMPRA TU CASA ZONA NORTE,0,40002059,5831204,ENABLED,7,0,5,UC-491949, no social con 20% de aporte propio. ,06/04/2019,468,0,Inmediata,1992,2499.09,13663,1821,12495,2,491949,1,1,-16.486856,La Paz,-68.140495,$us,Centro,0,360000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,3,0,3,UC-513097, no social con 20% de aporte propio. ,08/04/2019,300,0,Inmediata,1743,2199.18,11955,1594,10933,2,513097,1,1,-16.529478,La Paz,-68.070129,$us,Achumani,0,315000,La Paz,2,Casa,Venta,,
Imponente casa en venta en la Florida,0,40002059,5831204,ENABLED,6,0,6,UC-505192, no social con 20% de aporte propio. ,08/04/2019,620,0,Inmediata,6639,8371.03,45545,6072,41651,5,505192,1,1,-16.547974,La Paz,-68.086319,$us,La Florida,0,1200000,La Paz,2,Casa,Venta,,
Humamanta,0,40002059,5831204,ENABLED,3,0,3,UC-491887, no social con 20% de aporte propio. ,18/11/2018,220,0,Inmediata,1138,1249.54,7808,1041,7140,2,491887,1,1,-16.608074,La Paz,-68.072037,$us,Umamanta,0,180000,La Paz,1,Casa,Venta,,2018
Jupapina,0,40002059,5831204,ENABLED,3,0,3,UC-489272, no social con 20% de aporte propio. ,13/11/2018,203,0,Inmediata,917,1006.58,6290,838,5752,2,489272,1,1,-16.591261,La Paz,-68.073257,$us,Mallasa,0,145000,La Paz,1,Casa,Venta,,
Los Pinos,0,40002059,5831204,ENABLED,3,0,3,UC-513086, no social con 20% de aporte propio. ,08/04/2019,152,0,Inmediata,942,1040.25,6463,862,5910,3,513086,1,1,-16.546371,La Paz,-68.053993,$us,El Pedregal,0,149000,La Paz,2,Casa,Venta,,
FCV23021 – COMPRA TU CASA EN MALLASILLA,0,40002059,5831204,ENABLED,6,0,3,UC-496430, no social con 20% de aporte propio. ,06/04/2019,378,0,Inmediata,1604,2096.46,11007,1467,10066,2,496430,1,1,-16.562859,La Paz,-68.103386,$us,Mallasilla,0,290000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,6,0,6,UC-513080, no social con 20% de aporte propio. ,08/04/2019,297,0,Inmediata,1391,1535.93,9543,1272,8727,2,513080,1,1,-16.517696,La Paz,-68.060005,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,
Casa en Venta en La Florida,0,40002059,5831204,ENABLED,7,0,7,UC-513072, no social con 20% de aporte propio. ,08/04/2019,460,0,Inmediata,2988,3770.02,20495,2732,18743,3,513072,1,1,-16.551497,La Paz,-68.089783,$us,La Florida,0,540000,La Paz,2,Casa,Venta,,
Miraflores,0,40002059,5831204,ENABLED,6,0,6,UC-513083, no social con 20% de aporte propio. ,08/04/2019,790,0,Inmediata,3043,3839.84,20875,2783,19090,4,513083,1,1,-16.488676,La Paz,-68.123138,$us,Miraflores,0,550000,La Paz,2,Casa,Venta,,
Inmediaciones Calle 27,0,40002059,5831204,ENABLED,4,0,4,UC-513071, no social con 20% de aporte propio. ,08/04/2019,764,0,Inmediata,3043,3839.84,20875,2783,19090,2,513071,1,1,-16.541044,La Paz,-68.068466,$us,Cota Cota,0,550000,La Paz,2,Casa,Venta,,
Casa en  venta minimalista achumani,0,40002059,5831204,ENABLED,5,0,3,UC-497276, no social con 20% de aporte propio. ,02/12/2018,450,0,Inmediata,2158,2720.58,14802,1973,13537,2,497276,1,1,-16.516132,La Paz,-68.064079,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
"Preciosa casa en Isla Verde , Golf Mallasilla",0,40002059,5831204,ENABLED,,1,,UC-496771, no social con 20% de aporte propio. ,08/04/2019,923,0,Inmediata,5422,6803.07,37195,4958,34015,0,496771,1,1,-16.565622,La Paz,-68.113167,$us,Mallasilla,1,980000,La Paz,2,Casa,Venta,,1998
"Calle Tomasa Murillo Nº 50 (calle paralela a la calle Av. Fuerza Naval), es el ingreso a Achumani",0,40002059,5831204,ENABLED,4,0,3,UC-498071, no social con 20% de aporte propio. ,20/03/2019,291,0,Inmediata,2340,2950.79,16054,2140,14682,4,498071,1,1,-16.535774,La Paz,-68.076248,$us,Achumani,0,423000,La Paz,2,Casa,Venta,,
Compra esta casa en Achumani,0,40002059,5831204,ENABLED,6,0,5,UC-499272, no social con 20% de aporte propio. ,07/12/2018,450,0,Inmediata,2075,2615.95,14233,1897,13016,2,499272,1,1,-16.530098,La Paz,-68.064812,$us,Achumani,0,375000,La Paz,2,Casa,Venta,,2012
FCV23450 – COMPRA TU CASA EN MIRAFLORES,0,40002059,5831204,ENABLED,10,1,4,UC-497762, no social con 20% de aporte propio. ,17/03/2019,780,0,Inmediata,3043,3836.72,20875,2783,19090,5,497762,1,1,-16.489023,La Paz,-68.123581,$us,Miraflores,0,550000,La Paz,2,Casa,Venta,,
Casa en Venta en Achumani,0,40002059,5831204,ENABLED,5,0,5,UC-513050, no social con 20% de aporte propio. ,08/04/2019,460,0,Inmediata,1770,2234.09,12145,1619,11107,5,513050,1,1,-16.521563,La Paz,-68.0606,$us,Achumani,0,320000,La Paz,2,Casa,Venta,,
Calle 17 de Obrajes ,0,40002059,5831204,ENABLED,5,0,5,UC-499975, no social con 20% de aporte propio. ,20/12/2018,324,0,Inmediata,1632,2057.88,11196,1493,10239,2,499975,1,1,-16.529636,La Paz,-68.099571,$us,Obrajes,0,295000,La Paz,2,Casa,Venta,,
Urbanización Sequoia,0,40002059,5831204,ENABLED,7,0,5,UC-500634, no social con 20% de aporte propio. ,11/12/2018,575,0,Inmediata,3873,4883.10,26568,3542,24296,5,500634,1,1,-16.557329,La Paz,-68.111656,$us,Aranjuez,0,700000,La Paz,1,Casa,Venta,,2011
Mallasilla,0,40002059,5831204,ENABLED,4,0,3,UC-501708, no social con 20% de aporte propio. ,12/12/2018,274,0,Inmediata,1604,2023.00,11007,1467,10066,2,501708,1,1,-16.565992,La Paz,-68.103737,$us,Mallasilla,0,290000,La Paz,1,Casa,Venta,,2018
