amoblado,bathroom,baulera,bedroom,dimension_built,dimension_ground,elevator,garage,latitud,longitud,price,status,year_built,riesgo__alto,riesgo__bajo,riesgo__moderado,riesgo__muy bajo,neighborhood_encoded
0,4.0,0,3.0,141,0,0,1,-16.540936,-68.068687,179128.0,1,2019.0,0,0,1,0,10
0,3.0,0,3.0,150,0,0,1,16.502836,-68.11975100000001,135000.0,2,,0,0,0,1,16
0,3.0,0,3.0,150,0,0,1,-16.501808,-68.123482,135000.0,2,,0,0,0,1,16
0,1.0,0,1.0,61,0,0,0,-16.505409,-68.13678,60000.0,1,2018.0,0,0,1,0,24
0,4.0,0,4.0,237,0,0,2,-16.527185,-68.084846,195000.0,2,,0,0,1,0,8
0,4.0,0,3.0,150,0,0,1,-16.544491,-68.088539,190000.0,2,,0,1,0,0,4
0,3.0,0,2.0,87,0,0,1,-16.524357000000002,-68.085922,105000.0,1,2019.0,0,0,1,0,8
0,3.0,0,3.0,90,0,0,1,-16.516904999999998,-68.08631899999999,82000.0,2,,0,0,1,0,8
0,4.0,0,3.0,226,0,0,0,-16.524481,-68.11148100000001,210000.0,2,2002.0,0,1,0,0,7
0,2.0,0,2.0,75,0,0,1,-16.542542,-68.086761,103000.0,1,2018.0,0,1,0,0,4
0,3.0,0,2.0,161,0,0,1,-16.523123000000002,-68.08575400000001,115000.0,1,2019.0,0,0,1,0,8
0,3.0,0,3.0,163,0,0,1,-16.540976999999998,-68.085815,210000.0,2,,0,1,0,0,4
0,3.0,0,2.0,120,0,0,1,-16.519842,-68.062569,150000.0,2,2014.0,1,0,0,0,1
0,5.0,0,4.0,193,0,0,1,-16.541595,-68.06671899999999,309223.0,1,2019.0,0,0,1,0,10
0,4.0,0,3.0,130,0,0,1,-16.539949,-68.091179,196000.0,1,2018.0,0,1,0,0,4
0,3.0,0,3.0,150,0,0,1,-16.545545999999998,-68.070541,140000.0,2,1999.0,0,0,1,0,9
0,3.0,0,2.0,103,0,0,1,-16.546967000000002,-68.06485699999999,148000.0,1,,0,1,0,0,6
0,3.0,0,3.0,204,0,0,2,-16.535547,-68.087875,336000.0,1,2018.0,0,1,0,0,4
0,2.0,0,3.0,148,0,1,1,-16.487167000000003,-68.13975500000001,128700.0,2,,0,1,0,0,18
0,2.0,0,3.0,81,0,0,0,-16.543454999999998,-68.073128,80000.0,2,,0,0,1,0,9
0,3.0,0,3.0,130,0,0,1,-16.529701,-68.072334,197000.0,1,,0,1,0,0,4
0,4.0,0,3.0,230,0,0,1,-16.528923000000002,-68.086525,177000.0,2,2009.0,0,0,1,0,8
0,4.0,0,4.0,180,0,0,1,-16.540855,-68.085297,180000.0,2,2012.0,0,1,0,0,4
0,2.0,0,1.0,61,0,0,1,-16.545998,-68.071701,82300.0,1,2019.0,0,0,1,0,9
0,2.0,0,2.0,94,0,0,0,-16.509293,-68.086334,84132.0,2,,0,0,1,0,8
0,1.0,0,2.0,0,76,0,0,-16.499689,-68.10811600000001,65000.0,2,,1,0,0,0,27
0,4.0,0,3.0,184,0,0,1,-16.540499,-68.087662,250000.0,2,,0,1,0,0,4
0,4.0,0,3.0,184,0,0,1,-16.542782,-68.089058,250000.0,2,,0,1,0,0,4
0,3.0,0,3.0,100,0,0,1,-16.540113,-68.07058,110000.0,2,2015.0,0,0,1,0,10
0,4.0,0,3.0,210,0,0,1,-16.542939999999998,-68.079697,248000.0,2,2000.0,0,1,0,0,17
0,3.0,0,3.0,177,0,0,1,-16.528019,-68.086143,140000.0,2,2003.0,0,0,1,0,8
0,5.0,0,4.0,231,0,0,1,-16.509741,-68.12690699999999,257000.0,2,1995.0,0,0,1,0,13
0,5.0,0,4.0,376,0,0,1,-16.512283,-68.121994,390000.0,2,1999.0,0,0,1,0,13
0,2.0,0,3.0,100,0,0,0,-16.52243,-68.113419,103000.0,2,,0,1,0,0,7
0,2.0,0,3.0,97,0,0,0,-16.50252,-68.12982199999999,100000.0,2,2008.0,0,1,0,0,18
0,5.0,0,4.0,202,0,0,1,-16.526087,-68.106415,260000.0,1,2018.0,0,1,0,0,7
0,3.0,0,3.0,99,182,0,1,-16.516583999999998,-68.084793,109000.0,2,,0,1,0,0,2
0,3.0,0,3.0,141,0,0,1,-16.546059,-68.06144,180000.0,1,2018.0,0,0,1,0,10
0,3.0,0,4.0,197,0,0,1,-16.515432,-68.125977,160000.0,2,2003.0,0,0,1,0,13
0,3.0,0,3.0,116,0,0,1,-16.513158999999998,-68.087021,110000.0,2,2000.0,0,0,1,0,8
0,3.0,0,3.0,92,0,0,1,-16.515844,-68.08470200000001,87000.0,2,,0,1,0,0,2
0,3.0,0,3.0,175,0,0,1,-16.518129000000002,-68.05825,125000.0,1,2017.0,1,0,0,0,1
0,3.0,0,3.0,120,0,0,1,-16.544825,-68.071579,130000.0,2,2000.0,0,0,1,0,9
0,4.0,1,3.0,145,145,1,1,-16.528276,-68.08624300000001,238000.0,2,,0,0,1,0,8
0,2.0,0,2.0,108,0,0,1,-16.499115,-68.08266400000001,88500.0,2,2015.0,0,0,1,0,8
0,3.0,0,2.0,112,112,1,1,-16.526192,-68.088081,149000.0,2,,0,0,1,0,8
0,4.0,1,3.0,145,145,1,1,-16.528933,-68.086197,238000.0,2,,0,0,1,0,8
0,5.0,0,3.0,178,0,0,1,-16.543045000000006,-68.068954,160000.0,2,2013.0,0,0,1,0,9
0,3.0,1,2.0,112,112,0,1,-16.525316,-68.085136,146000.0,2,,0,0,1,0,8
0,1.0,0,1.0,49,0,0,0,-16.542015,-68.060837,47800.0,2,,0,0,1,0,10
0,1.0,0,1.0,49,0,0,0,-16.542625,-68.06566600000001,47800.0,2,,0,0,1,0,10
0,3.0,0,3.0,100,0,0,0,-16.541601,-68.060333,98100.0,2,,0,0,1,0,10
0,3.0,0,3.0,100,0,0,0,-16.541367,-68.06178299999999,98100.0,2,,0,0,1,0,10
0,4.0,0,3.0,252,0,0,1,-16.50915,-68.124222,197000.0,2,1990.0,0,0,0,1,5
0,2.0,0,2.0,84,0,0,0,-16.544088000000002,-68.060722,81869.0,1,2019.0,0,0,1,0,10
0,3.0,0,2.0,113,0,0,1,-16.510141,-68.125084,137000.0,2,,0,0,0,1,5
0,2.0,0,3.0,100,0,0,0,-16.544125,-68.060631,98100.0,1,,0,0,1,0,10
0,4.0,0,3.0,120,0,0,1,-16.545065,-68.070778,120000.0,1,2014.0,0,0,1,0,9
0,3.0,0,3.0,125,0,0,0,-16.510326,-68.08579300000001,115000.0,1,,0,0,1,0,8
0,3.0,0,2.0,92,53,0,0,-16.542451999999994,-68.060089,110900.0,2,,0,0,1,0,10
0,2.0,0,3.0,97,0,0,1,-16.513422,-68.121712,117000.0,2,,0,0,0,1,5
0,2.0,0,3.0,99,0,0,1,-16.484322,-68.138199,128000.0,2,,0,1,0,0,18
0,2.0,0,3.0,99,0,0,1,-16.485216,-68.138275,128000.0,2,,0,1,0,0,18
0,4.0,0,4.0,205,0,0,2,-16.545166000000002,-68.083015,220000.0,2,2012.0,0,1,0,0,4
0,1.0,0,1.0,48,0,0,0,-16.531084,-68.07337199999999,65000.0,1,2018.0,1,0,0,0,1
0,3.0,0,4.0,157,0,0,1,-16.54215,-68.05465699999999,110000.0,2,2013.0,0,0,1,0,10
0,2.0,0,2.0,75,0,0,1,-16.519121,-68.088562,130000.0,1,2018.0,0,0,1,0,8
0,4.0,0,3.0,188,0,0,2,-16.538622,-68.077766,270000.0,1,2017.0,0,1,0,0,4
0,2.0,0,2.0,90,0,0,1,-16.544970000000006,-68.08710500000001,120000.0,2,2015.0,0,1,0,0,4
0,3.0,0,3.0,160,0,0,1,-16.534952,-68.076263,135000.0,2,2005.0,1,0,0,0,1
0,4.0,0,3.0,152,0,0,1,-16.540905,-68.095963,162000.0,1,,0,1,0,0,22
0,3.0,0,2.0,100,0,0,1,-16.542995,-68.07972,140000.0,2,2010.0,0,1,0,0,17
0,3.0,0,4.0,202,0,0,1,-16.546614,-68.060837,75000.0,1,2018.0,0,0,1,0,10
0,2.0,0,2.0,100,0,0,1,-16.522261,-68.066612,122000.0,2,2013.0,1,0,0,0,1
0,4.0,0,3.0,120,0,0,1,-16.544598,-68.070068,135000.0,2,2017.0,0,0,1,0,9
0,4.0,0,3.0,468,0,0,3,-16.543127,-68.085243,540000.0,2,2010.0,0,1,0,0,4
0,3.0,1,3.0,210,210,1,1,-16.540865,-68.089348,242000.0,2,,0,1,0,0,4
0,4.0,0,3.0,155,0,0,1,-16.524829999999998,-68.111885,175000.0,1,2019.0,0,1,0,0,7
0,4.0,0,3.0,157,0,0,1,-16.514372,-68.08638,139000.0,2,,0,0,1,0,8
0,2.0,0,2.0,114,0,0,1,-16.524811,-68.110229,149000.0,1,2018.0,0,1,0,0,7
0,3.0,0,3.0,160,0,0,2,-16.544501999999998,-68.06929000000001,160000.0,1,2019.0,0,0,1,0,9
0,4.0,0,3.0,150,0,0,1,-16.526909,-68.109245,205500.0,2,,0,1,0,0,7
0,4.0,0,3.0,288,0,0,2,-16.519751,-68.06201899999999,280000.0,1,2018.0,1,0,0,0,1
0,3.0,0,2.0,92,0,0,1,-16.543819,-68.066299,110000.0,2,,0,0,1,0,10
0,,0,3.0,85,0,0,1,-16.527704,-68.053444,90000.0,2,,1,0,0,0,1
0,2.0,0,2.0,100,0,0,1,-16.550266,-68.087006,118000.0,1,2018.0,0,0,1,0,14
0,3.0,0,3.0,157,0,0,1,-16.522396,-68.087639,155000.0,2,,0,0,1,0,8
0,5.0,0,3.0,150,0,0,1,-16.541523,-68.074394,185000.0,2,2017.0,0,0,1,0,9
0,3.0,0,3.0,137,0,0,1,-16.519566,-68.089897,85900.0,1,2018.0,0,1,0,0,20
0,2.0,0,3.0,100,0,1,1,-16.538470999999998,-68.065628,122000.0,2,,0,0,1,0,10
0,4.0,0,2.0,165,0,0,1,-16.519663,-68.08766899999999,136000.0,2,,0,0,1,0,8
0,4.0,0,3.0,147,0,0,1,-16.518978,-68.058121,142000.0,1,,1,0,0,0,1
0,4.0,0,3.0,178,0,0,1,-16.526281,-68.108223,180000.0,2,2004.0,0,1,0,0,7
0,4.0,0,3.0,230,0,0,1,-16.512745000000002,-68.124977,240000.0,2,2000.0,0,0,1,0,13
0,4.0,1,3.0,185,0,0,1,-16.546404000000006,-68.06397199999999,185000.0,2,,0,1,0,0,6
0,4.0,0,3.0,215,0,0,1,-16.539414999999998,-68.086288,248000.0,2,,0,1,0,0,4
0,3.0,1,3.0,138,138,1,1,-16.538609,-68.059937,140000.0,2,,0,0,1,0,10
0,3.0,0,3.0,166,0,0,0,-16.540526999999994,-68.084808,145000.0,2,,0,1,0,0,4
0,4.0,0,3.0,0,125,0,1,-16.52392,-68.05413100000001,100000.0,2,,1,0,0,0,1
0,4.0,0,3.0,0,154,0,2,-16.529066,-68.085014,160000.0,2,,0,0,1,0,8
0,4.0,0,3.0,120,0,0,1,-16.54179,-68.060577,120000.0,2,2016.0,0,0,1,0,10
0,5.0,1,3.0,0,129,0,1,-16.524820000000002,-68.069801,133000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,139,0,1,-16.524820000000002,-68.069801,134000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,129,0,1,-16.524820000000002,-68.069801,142000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,129,0,1,-16.524820000000002,-68.069801,135000.0,2,,1,0,0,0,1
0,5.0,1,3.0,139,139,0,1,-16.524820000000002,-68.069801,125000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,129,0,1,-16.524820000000002,-68.069801,137000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,139,0,1,-16.525797,-68.064583,145000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,139,0,1,-16.524466,-68.069466,145000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,139,0,1,-16.524466,-68.069466,128000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,129,0,1,-16.524466,-68.069466,139000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,139000,0,1,-16.524820000000002,-68.069801,143000.0,2,,1,0,0,0,1
0,5.0,1,3.0,0,139,0,1,-16.524820000000002,-68.069801,147000.0,2,,1,0,0,0,1
0,2.0,0,2.0,0,110,0,1,-16.544453,-68.07309000000001,110000.0,2,,0,0,1,0,9
0,3.0,0,3.0,160,0,0,1,-16.5422,-68.05294,109000.0,2,2003.0,0,1,0,0,3
0,4.0,0,3.0,0,132,0,1,-16.529684,-68.087158,129000.0,2,,0,0,1,0,8
0,2.0,0,2.0,110,0,0,1,-16.544885999999998,-68.07173900000001,110000.0,1,2014.0,0,0,1,0,9
0,4.0,0,3.0,150,0,0,1,-16.514509,-68.087845,133000.0,2,,0,0,1,0,8
0,3.0,0,3.0,118,0,0,1,-16.538263,-68.083023,143000.0,2,,0,0,1,0,8
0,5.0,0,4.0,258,0,0,1,-16.510614,-68.124115,185000.0,2,2000.0,0,0,1,0,13
0,4.0,1,3.0,160,160,1,1,-16.52297,-68.057022,145000.0,2,,1,0,0,0,1
0,4.0,0,3.0,0,125,0,1,-16.528151,-68.08381700000001,140000.0,2,,0,0,1,0,8
0,4.0,0,3.0,160,0,0,3,-16.521561,-68.057426,145000.0,2,,1,0,0,0,1
0,1.0,0,3.0,150,0,0,1,-16.54155,-68.06094399999999,130000.0,2,,0,0,1,0,10
0,3.0,0,3.0,140,140,0,0,-16.54505,-68.09603100000001,148000.0,2,1996.0,0,1,0,0,22
0,4.0,0,4.0,230,0,0,2,-16.513948000000006,-68.054726,197000.0,1,2013.0,1,0,0,0,1
0,4.0,0,4.0,255,0,0,1,-16.540762,-68.068924,226000.0,2,2002.0,0,0,1,0,10
0,2.0,0,3.0,300,300,0,1,-16.51395,-68.12915799999999,390000.0,2,,0,0,1,0,13
0,2.0,0,3.0,300,0,0,1,-16.510244,-68.124504,420000.0,2,,0,0,0,1,5
0,3.0,0,4.0,160,0,0,1,-16.526457,-68.108299,135000.0,2,,0,1,0,0,7
0,5.0,0,4.0,200,0,0,1,-16.54141,-68.08828000000001,220000.0,2,,0,1,0,0,4
0,3.0,0,3.0,144,0,0,1,-16.529861,-68.07058,139000.0,2,2005.0,1,0,0,0,1
0,2.0,0,2.0,90,0,0,0,-16.540607,-68.057144,90000.0,1,2018.0,0,0,1,0,10
0,1.0,0,1.0,36,0,0,0,-16.544106,-68.078476,51000.0,1,,0,1,0,0,17
0,4.0,1,3.0,150,0,0,1,-16.544453,-68.07309000000001,135000.0,2,,0,0,1,0,9
0,3.0,0,3.0,190,0,0,1,-16.539908999999998,-68.084785,260000.0,2,,0,1,0,0,4
0,3.0,0,3.0,139,0,0,0,-16.526951,-68.06356,125000.0,1,2018.0,1,0,0,0,1
0,2.0,0,3.0,115,0,0,1,-16.540464,-68.068214,102000.0,2,2014.0,0,0,1,0,10
0,4.0,0,3.0,155,0,0,1,-16.524820000000002,-68.069801,134000.0,2,,1,0,0,0,1
0,4.0,0,3.0,134,0,0,1,-16.517056,-68.061386,145000.0,2,2016.0,1,0,0,0,1
0,3.0,0,5.0,172,0,0,1,-16.540771,-68.072975,140000.0,2,,0,0,1,0,9
0,3.0,0,3.0,197,0,0,3,-16.539661,-68.079468,210000.0,2,,0,1,0,0,4
0,3.0,0,3.0,166,0,0,0,-16.540075,-68.084633,145000.0,2,,0,1,0,0,4
0,1.0,0,1.0,78,0,0,0,-16.540932,-68.074554,89000.0,2,,0,0,1,0,9
0,4.0,0,4.0,150,0,0,2,-16.514029999999998,-68.130859,150000.0,1,2001.0,0,0,1,0,13
0,,0,,0,0,0,0,-16.529682,-68.07311999999999,109000.0,2,,1,0,0,0,1
0,2.0,0,2.0,85,0,0,0,-16.521307,-68.123909,63400.0,1,2013.0,0,0,0,1,5
0,2.0,0,2.0,114,0,0,1,-16.525292999999998,-68.10951999999999,150000.0,1,2017.0,0,1,0,0,7
0,4.0,0,3.0,147,0,0,1,-16.522043,-68.05879200000001,142000.0,2,,1,0,0,0,1
0,3.0,0,3.0,155,0,0,1,-16.525314,-68.10951999999999,185000.0,1,2017.0,0,1,0,0,7
0,3.0,0,3.0,182,0,0,1,-16.527815,-68.069443,220000.0,1,,1,0,0,0,1
0,3.0,0,3.0,150,0,0,1,-16.545113,-68.07171600000001,143000.0,2,,0,0,1,0,9
0,2.0,0,2.0,148,148,0,1,-16.540229999999998,-68.069641,129000.0,2,,0,0,1,0,10
0,4.0,0,2.0,94,0,0,1,-16.510117,-68.085953,84132.0,1,2019.0,0,0,1,0,8
0,3.0,0,3.0,92,0,0,1,-16.516342,-68.084694,84000.0,1,2018.0,0,1,0,0,2
0,4.0,0,3.0,126,0,0,1,-16.539673,-68.09356700000001,122000.0,2,,0,0,1,0,12
0,3.0,0,3.0,196,0,0,1,-16.539167000000006,-68.077873,215000.0,2,2013.0,0,0,1,0,9
0,3.0,1,3.0,120,0,0,1,-16.528446,-68.049759,116000.0,2,,1,0,0,0,1
0,2.0,0,3.0,114,0,0,1,-16.509991,-68.086075,105000.0,2,2015.0,0,0,1,0,8
0,2.0,1,2.0,95,0,0,1,-16.528446,-68.049759,95000.0,2,,1,0,0,0,1
0,4.0,0,4.0,150,0,0,0,-16.513454,-68.130424,150000.0,2,,0,0,1,0,13
0,3.0,0,1.0,111,0,0,1,-16.512094,-68.121262,95000.0,2,2000.0,0,0,0,1,5
0,4.0,0,3.0,102,0,0,1,-16.539579,-68.086075,160000.0,1,2018.0,0,1,0,0,4
0,3.0,0,2.0,115,0,0,1,-16.525234,-68.11093100000001,159000.0,2,2014.0,0,1,0,0,7
0,3.0,0,3.0,160,0,0,1,-16.520981,-68.063896,176000.0,2,,1,0,0,0,1
0,5.0,0,3.0,0,0,0,1,-16.523657,-68.05566400000001,284800.0,2,,1,0,0,0,1
0,3.0,0,3.0,155,0,0,1,-16.525208,-68.110382,209000.0,2,,0,1,0,0,7
0,4.0,0,2.0,197,0,0,1,-16.538662,-68.077721,225000.0,2,,0,1,0,0,4
0,4.0,0,3.0,236,0,0,1,-16.540485,-68.084953,270000.0,2,2010.0,0,1,0,0,4
0,4.0,0,4.0,167,0,0,1,-16.524649,-68.054298,132000.0,2,,1,0,0,0,1
0,2.0,1,3.0,135,135,1,0,-16.517897,-68.106422,148000.0,2,,0,0,1,0,28
0,3.0,0,3.0,114,0,0,1,-16.540392,-68.06626899999999,114000.0,2,2013.0,0,0,1,0,10
0,3.0,1,3.0,200,200,1,1,-16.549631,-68.087227,285000.0,2,,0,0,1,0,14
0,4.0,0,4.0,167,0,0,1,-16.524649,-68.054298,128000.0,2,,1,0,0,0,1
0,3.0,1,2.0,147,0,0,1,-16.517349,-68.060921,159000.0,2,,1,0,0,0,1
0,3.0,1,3.0,150,0,0,1,-16.508562,-68.050499,110000.0,2,,1,0,0,0,1
0,3.0,1,3.0,170,0,0,1,-16.537903,-68.078445,215000.0,2,,0,1,0,0,4
0,4.0,0,3.0,182,0,0,1,-16.527782000000002,-68.070076,220000.0,1,2016.0,1,0,0,0,1
0,5.0,0,3.0,300,0,0,3,-16.540401,-68.084785,570000.0,1,,0,1,0,0,4
0,5.0,0,3.0,155,0,0,1,-16.523782999999998,-68.067406,165000.0,2,2016.0,1,0,0,0,1
0,4.0,0,3.0,190,0,0,1,-16.508272,-68.129768,175000.0,2,1993.0,0,0,1,0,13
0,4.0,1,3.0,175,0,0,1,-16.540215,-68.087311,240000.0,2,2010.0,0,1,0,0,4
0,3.0,0,2.0,229,0,0,1,-16.547577,-68.052811,152000.0,2,,1,0,0,0,11
0,3.0,0,3.0,120,0,0,1,-16.529260999999998,-68.08612099999999,152000.0,2,,0,0,1,0,8
0,2.0,1,1.0,143,0,0,1,-16.549543,-68.074547,207000.0,2,,0,1,0,0,6
0,2.0,0,2.0,83,0,0,1,-16.516581,-68.086258,97800.0,2,,0,0,1,0,8
0,2.0,0,2.0,60,0,0,1,-16.501726,-68.08266400000001,67000.0,1,2018.0,0,0,1,0,8
0,4.0,0,3.0,144,0,0,1,-16.529671,-68.070366,168000.0,2,,1,0,0,0,1
0,3.0,0,3.0,103,0,0,1,-16.541923999999998,-68.062424,98000.0,2,2005.0,0,0,1,0,10
0,3.0,0,3.0,137,0,0,0,-16.530279,-68.085136,165000.0,2,,0,0,1,0,8
0,3.0,0,3.0,151,0,0,1,-16.518639,-68.055412,115000.0,1,2018.0,1,0,0,0,1
0,2.0,0,1.0,62,0,0,0,-16.539742999999998,-68.073975,65000.0,2,,0,1,0,0,4
0,3.0,1,3.0,132,0,1,1,-16.518526,-68.05793,147000.0,2,,1,0,0,0,1
0,3.0,0,3.0,170,0,0,1,-16.539579,-68.08195500000001,215000.0,1,2018.0,0,1,0,0,4
0,2.0,0,1.0,46,0,0,0,-16.539825,-68.078949,60000.0,2,,0,1,0,0,4
0,4.0,0,3.0,145,0,0,1,-16.520726999999994,-68.057114,142000.0,2,,1,0,0,0,1
0,5.0,0,4.0,393,0,0,1,-16.540073,-68.086159,394500.0,2,,0,1,0,0,4
0,4.0,0,3.0,150,0,0,2,-16.528629000000002,-68.07132,145000.0,2,,1,0,0,0,1
0,4.0,0,3.0,145,0,0,1,-16.521816,-68.06150799999999,142000.0,2,,1,0,0,0,1
0,4.0,0,3.0,180,0,0,1,-16.52944,-68.068436,220000.0,2,,1,0,0,0,1
0,2.0,0,2.0,80,0,0,1,-16.542959,-68.057343,93000.0,2,,0,0,1,0,10
0,5.0,0,3.0,228,0,0,1,-16.540073,-68.080833,295000.0,1,,0,1,0,0,4
0,3.0,0,3.0,155,0,0,1,-16.525291,-68.10955,185000.0,1,2018.0,0,1,0,0,7
0,2.0,0,2.0,85,0,0,1,-16.542961,-68.057343,103000.0,2,,0,0,1,0,10
0,3.0,0,3.0,118,0,0,1,-16.508207000000002,-68.084099,125000.0,2,,0,0,1,0,8
0,3.0,0,3.0,211,0,0,1,-16.539414999999998,-68.081345,210000.0,2,,0,1,0,0,4
0,4.0,0,3.0,220,0,0,1,-16.546944,-68.08644100000001,240000.0,1,2018.0,0,0,1,0,14
0,4.0,1,4.0,167,167,1,1,-16.542198000000006,-68.089249,195000.0,2,,0,1,0,0,4
0,4.0,0,3.0,220,0,0,1,-16.54501,-68.081223,230000.0,2,2012.0,0,1,0,0,17
0,3.0,0,2.0,107,0,0,1,-16.517269,-68.061089,114000.0,2,,1,0,0,0,1
0,2.0,0,3.0,80,0,0,0,-16.541265,-68.07423399999999,80000.0,2,,0,0,1,0,9
0,4.0,0,3.0,210,0,0,1,-16.529917,-68.07869000000001,165000.0,2,,0,1,0,0,25
0,3.0,0,3.0,200,0,0,1,-16.517692999999998,-68.061523,182000.0,1,2018.0,1,0,0,0,1
0,3.0,0,2.0,169,0,0,1,-16.546368,-68.058418,150000.0,1,2017.0,1,0,0,0,11
0,1.0,0,1.0,61,0,0,1,-16.546198,-68.070419,82000.0,1,,0,0,1,0,9
0,3.0,0,3.0,114,0,0,1,-16.546057,-68.068138,109500.0,1,2018.0,0,1,0,0,6
0,2.0,0,3.0,97,0,0,0,-16.48679,-68.136261,99000.0,1,2019.0,0,1,0,0,18
0,5.0,0,3.0,220,0,0,1,-16.541801,-68.085732,255000.0,2,,0,1,0,0,4
0,2.0,0,2.0,0,0,0,1,-16.540910999999998,-68.05596899999999,105000.0,2,,0,0,1,0,10
0,4.0,0,4.0,165,0,0,1,-16.519627,-68.06381999999999,163000.0,2,2012.0,1,0,0,0,1
0,5.0,0,3.0,152,0,0,2,-16.517899,-68.056999,160000.0,2,,1,0,0,0,1
0,2.0,0,2.0,91,0,0,1,-16.543009,-68.072639,130000.0,2,,0,1,0,0,4
0,2.0,0,3.0,125,0,0,0,-16.510099,-68.136818,125000.0,2,2008.0,0,0,1,0,24
0,2.0,0,2.0,90,0,0,1,-16.5439,-68.06259200000001,118000.0,2,,0,0,1,0,10
0,4.0,0,3.0,156,0,0,1,-16.515924,-68.061104,118000.0,2,,1,0,0,0,1
0,2.0,0,2.0,90,0,0,1,-16.54353,-68.079338,130000.0,1,2017.0,0,1,0,0,17
0,4.0,0,3.0,133,0,0,1,-16.527239,-68.086327,145000.0,2,,0,0,1,0,8
0,2.0,0,1.0,76,0,0,0,-16.522876999999998,-68.06746700000001,83000.0,1,,1,0,0,0,1
0,3.0,0,2.0,75,0,0,1,-16.512056,-68.056786,67000.0,1,2017.0,1,0,0,0,1
0,3.0,0,3.0,164,0,0,2,-16.519924,-68.087959,172000.0,2,,0,0,1,0,8
0,1.0,0,1.0,58,0,0,0,-16.54298,-68.085014,87455.0,2,,0,1,0,0,4
0,3.0,0,3.0,128,0,0,0,-16.54298,-68.085014,182360.0,2,,0,1,0,0,4
0,4.0,1,4.0,232,0,0,0,-16.54298,-68.085014,336350.0,2,,0,1,0,0,4
0,3.0,0,3.0,135,0,0,1,-16.511341,-68.050804,132000.0,2,,1,0,0,0,1
0,6.0,0,4.0,338,0,0,2,-16.53743,-68.07339499999999,350000.0,2,,0,1,0,0,4
0,3.0,1,3.0,183,0,0,2,-16.540758,-68.063416,159000.0,2,,0,0,1,0,10
0,2.0,0,2.0,99,0,0,0,-16.539984,-68.08651,140650.0,2,,0,1,0,0,4
0,5.0,0,4.0,270,0,0,2,-16.489689000000002,-68.119293,197000.0,2,,0,0,0,1,16
0,3.0,1,3.0,150,0,1,1,-16.522648,-68.05365,125000.0,1,2017.0,1,0,0,0,1
0,2.0,1,2.0,91,0,1,1,-16.543787,-68.066109,97000.0,2,,0,0,1,0,9
0,4.0,1,3.0,160,0,0,1,-16.546633,-68.077934,168000.0,2,,0,1,0,0,6
0,3.0,1,3.0,160,0,1,0,-16.490191,-68.124565,140000.0,1,,0,0,0,1,16
0,1.0,0,1.0,50,0,1,0,-16.518145,-68.085876,54000.0,1,2017.0,0,0,1,0,8
0,3.0,0,3.0,190,0,0,0,-16.480074,-68.121086,150000.0,1,,0,1,0,0,23
0,4.0,0,3.0,238,0,0,1,-16.536278,-68.091301,238000.0,2,,0,0,1,0,8
0,3.0,0,3.0,228,0,0,0,-16.545807,-68.067513,289000.0,2,,0,1,0,0,6
0,3.0,0,3.0,187,0,0,0,-16.545807,-68.067513,224000.0,2,,0,1,0,0,6
0,3.0,0,8.0,229,0,0,0,-16.510761,-68.127495,440000.0,1,,0,0,1,0,13
0,3.0,0,3.0,120,0,0,1,-16.542141,-68.063683,118000.0,2,2005.0,0,0,1,0,10
0,3.0,0,3.0,166,0,0,0,-16.545807,-68.067513,184000.0,2,,0,1,0,0,6
0,3.0,0,3.0,189,0,0,1,-16.508910999999998,-68.129295,195000.0,2,,0,0,1,0,13
0,3.0,1,4.0,168,0,0,1,-16.524573999999998,-68.05584,125000.0,2,,1,0,0,0,1
0,3.0,0,3.0,144,0,1,2,-16.528448,-68.083511,125000.0,2,2008.0,0,0,1,0,8
0,3.0,0,3.0,136,0,1,2,-16.524182999999994,-68.08426700000001,130000.0,2,,0,0,1,0,8
0,3.0,0,4.0,152,0,1,1,-16.50992,-68.057526,98000.0,2,,1,0,0,0,1
0,2.0,0,1.0,64,0,0,0,-16.518328,-68.062187,84000.0,2,,1,0,0,0,1
0,3.0,1,3.0,145,0,0,1,-16.546829000000002,-68.07435600000001,172000.0,2,,0,0,1,0,9
0,2.0,0,3.0,160,0,1,2,-16.516829,-68.06210300000001,138000.0,1,,1,0,0,0,1
0,3.0,1,3.0,150,0,1,1,-16.52092,-68.053177,80000.0,1,,1,0,0,0,1
0,3.0,1,2.0,245,0,0,1,-16.516829,-68.06210300000001,170000.0,1,,1,0,0,0,1
1,3.0,1,4.0,220,0,1,1,-16.54298,-68.085014,290000.0,2,,0,1,0,0,4
0,3.0,1,3.0,142,0,1,1,-16.515009,-68.06255300000001,147000.0,2,,1,0,0,0,1
0,4.0,0,8.0,240,0,1,0,-16.494408,-68.138535,225000.0,2,,0,1,0,0,18
