address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension_built,dimension_ground,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_neighborhood,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
FCV18877 – COMPRA TU CASA EN LAS SERRANIAS DE CALACOTO,0,40002059,5831204,ENABLED,4,0,3,UC-465614, no social con 20% de aporte propio. ,24/04/2019,673,510,0,Inmediata,3596,4515.91,24670,3289,22561,2,465614,55,1,1,-16.54751,La Paz,-68.068787,$us,Auquisamaña,0,650000,La Paz,2,Casa,Venta,,
Casa en venta Los Rosales,0,40002059,5831204,ENABLED,4,0,3,UC-458872, no social con 20% de aporte propio. ,19/09/2018,152,170,0,Inmediata,942,1035.19,6463,862,5910,3,458872,242,1,1,-16.54645,La Paz,-68.05423,$us,El Pedregal,0,149000,La Paz,1,Casa,Venta,,2018
FCV18877 – COMPRA TU CASA EN LAS SERRANIAS DE CALACOTO,0,40002059,5831204,ENABLED,4,0,3,UC-460413, no social con 20% de aporte propio. ,24/04/2019,673,510,0,Inmediata,3596,4515.91,24670,3289,22561,2,460413,55,1,1,-16.54751,La Paz,-68.068787,$us,Auquisamaña,0,650000,La Paz,2,Casa,Venta,,
ACHUMANI,0,40002059,5831204,ENABLED,3,1,3,UC-507745, no social con 20% de aporte propio. ,29/04/2019,265,200,1,Inmediata,1549,1954.83,10627,1417,9719,1,507745,29,1,1,-16.522696,La Paz,-68.062164,$us,Achumani,0,280000,La Paz,2,Casa,Venta,,
HERMOSA CASA EN VENTA EN LA FLORIDA ,1,40002059,5831204,ENABLED,6,1,4,UC-490936, no social con 20% de aporte propio. ,29/04/2019,592,313,0,Inmediata,3596,4512.24,24670,3289,22561,2,490936,39,1,1,-16.547508,La Paz,-68.087639,$us,La Florida,0,650000,La Paz,2,Casa,Venta,,2014
 HERMOSA CASA EN ACHUMANI EN VENTA,0,40002059,5831204,ENABLED,4,0,3,UC-460751, no social con 20% de aporte propio. ,22/09/2018,241,540,0,Inmediata,1577,1980.05,10817,1442,9892,2,460751,29,1,1,-16.514803,La Paz,-68.057266,$us,Achumani,0,285000,La Paz,2,Casa,Venta,,
FCV19239 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-465609, no social con 20% de aporte propio. ,24/04/2019,450,665,0,Inmediata,2158,2709.55,14802,1973,13537,3,465609,29,1,1,-16.518288,La Paz,-68.056992,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
FCV19062 – COMPRA TU CASA EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,6,0,6,UC-465605, no social con 20% de aporte propio. ,24/04/2019,378,420,0,Inmediata,2075,2618.07,14233,1897,13016,5,465605,46,1,1,-16.540356,La Paz,-68.098732,$us,Seguencoma,0,375000,La Paz,2,Casa,Venta,,
FCV19101 – COMPRA TU CASA EN EL CLUB GOLF MALLASILLA,0,40002059,5831204,ENABLED,5,0,3,UC-465607, no social con 20% de aporte propio. ,24/04/2019,400,600,0,Inmediata,3098,3890.63,21254,2833,19437,3,465607,192,1,1,-16.56514,La Paz,-68.10067,$us,Mallasilla,0,560000,La Paz,2,Casa,Venta,,
Achumani sector Asilo San Ramón,0,40002059,5831204,ENABLED,4,0,5,UC-455583, no social con 20% de aporte propio. ,14/09/2018,400,450,0,Inmediata,3430,4307.49,23531,3137,21520,2,455583,29,1,1,-16.522907,La Paz,-68.06752,$us,Achumani,0,620000,La Paz,2,Casa,Venta,,
FCV17696 – COMPRA ESTA CASA EN HUANTAQUI,0,40002059,5831204,ENABLED,4,0,4,UC-452875, no social con 20% de aporte propio. ,24/04/2019,655,265,0,Inmediata,2185,2744.29,14992,1999,13710,3,452875,41,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,395000,La Paz,2,Casa,Venta,,
"Urbanización Las Kantutas, calle 1, Achumani",0,40002059,5831204,ENABLED,3,0,3,UC-454367, no social con 20% de aporte propio. ,12/09/2018,246,346,0,Inmediata,1577,1980.05,10817,1442,9892,2,454367,29,1,1,-16.535425,La Paz,-68.068649,$us,Achumani,0,285000,La Paz,2,Casa,Venta,,2000
FCV18021 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-463904, no social con 20% de aporte propio. ,24/04/2019,329,401,0,Inmediata,2158,2709.55,14802,1973,13537,2,463904,52,1,1,-16.543816,La Paz,-68.075096,$us,Los Pinos,0,390000,La Paz,2,Casa,Venta,,
FCV18021 – COMPRA TU CASA EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-465647, no social con 20% de aporte propio. ,24/04/2019,329,401,0,Inmediata,2158,2709.55,14802,1973,13537,2,465647,52,1,1,-16.543816,La Paz,-68.075096,$us,Los Pinos,0,390000,La Paz,2,Casa,Venta,,
EN LA MEJOR ZONA COMERCIAL DE LA PAZ,0,40002059,5831204,ENABLED,10,0,19,UC-490937, no social con 20% de aporte propio. ,29/04/2019,3293,1218,0,Inmediata,27663,24422.42,189769,25298,173546,0,490937,44,1,1,-16.494965,La Paz,-68.135483,$us,Centro,0,5000000,La Paz,2,Casa,Venta,,1917
Cota cota calle 27,0,40002059,5831204,ENABLED,4,0,5,UC-455119, no social con 20% de aporte propio. ,13/09/2018,320,368,0,Inmediata,1770,2223.22,12145,1619,11107,4,455119,35,1,1,-16.541327,La Paz,-68.069115,$us,Cota Cota,0,320000,La Paz,2,Casa,Venta,,
CASA EN VENTA URB. HUACOLLO - ACHUMANI - LA PAZ,0,40002059,5831204,ENABLED,7,1,7,UC-490948, no social con 20% de aporte propio. ,29/04/2019,504,325,0,Inmediata,2379,3002.05,16320,2176,14925,3,490948,29,1,1,-16.521317,La Paz,-68.063278,$us,Achumani,0,430000,La Paz,2,Casa,Venta,,2012
Casa en Venta en Irpavi,0,40002059,5831204,ENABLED,4,1,3,UC-507752, no social con 20% de aporte propio. ,29/04/2019,287,430,0,Inmediata,2324,2932.24,15941,2125,14578,0,507752,37,1,1,-16.530903,La Paz,-68.086891,$us,Irpavi,0,420000,La Paz,2,Casa,Venta,,
"Código 11995, IRPAVI, CASA EN VENTA, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,4,0,3,UC-457627, no social con 20% de aporte propio. ,19/01/2019,287,430,0,Inmediata,2324,2917.98,15941,2125,14578,2,457627,37,1,1,-16.523451,La Paz,-68.085495,$us,Irpavi,0,420000,La Paz,2,Casa,Venta,,
FCV18170 – COMPRA ESTAS CASAS EN LOS ROSALES,0,40002059,5831204,ENABLED,4,0,3,UC-457818, no social con 20% de aporte propio. ,24/04/2019,152,170,0,Inmediata,942,1035.19,6463,862,5910,3,457818,33,1,1,-16.547148,La Paz,-68.045662,$us,Chasquipampa,0,149000,La Paz,2,Casa,Venta,,
CALLE 10 y pasaje i de OBRAJES!!! ,0,40002059,5831204,ENABLED,4,0,4,UC-469428, no social con 20% de aporte propio. ,18/03/2019,350,200,0,Inmediata,1450,1978.44,9944,1326,9094,2,469428,42,1,1,-16.524723,La Paz,-68.106728,$us,Obrajes,0,262000,La Paz,2,Casa,Venta,,1995
FCV19832 – COMPRA TU CASA EN CHASQUIPAMPA,0,40002059,5831204,ENABLED,4,0,3,UC-472909, no social con 20% de aporte propio. ,24/04/2019,209,430,0,Inmediata,1577,1980.05,10817,1442,9892,2,472909,236,1,1,-16.530556,La Paz,-68.03569,$us,Ovejuyo,0,285000,La Paz,2,Casa,Venta,,
ALTO IRPAVI,0,40002059,5831204,ENABLED,4,0,3,UC-507739, no social con 20% de aporte propio. ,29/04/2019,142,195,0,Inmediata,1577,1989.73,10817,1442,9892,2,507739,180,1,1,-16.519131,La Paz,-68.077515,$us,Alto Irpavi,0,285000,La Paz,2,Casa,Venta,,
FCV20031 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-476736, no social con 20% de aporte propio. ,24/04/2019,226,165,0,Inmediata,1262,1386.73,8658,1154,7918,1,476736,29,1,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,199600,La Paz,2,Casa,Venta,,
FCV20031 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-476735, no social con 20% de aporte propio. ,24/04/2019,226,165,0,Inmediata,1262,1386.73,8658,1154,7918,1,476735,29,1,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,199600,La Paz,2,Casa,Venta,,
Casa en Alto Seguencoma,0,40002059,5831204,ENABLED,6,0,6,UC-472063, no social con 20% de aporte propio. ,18/11/2018,390,420,0,Inmediata,2158,2707.34,14802,1973,13537,5,472063,46,1,1,-16.536434,La Paz,-68.097961,$us,Seguencoma,0,390000,La Paz,2,Casa,Venta,,
FCV19832 – COMPRA TU CASA EN CHASQUIPAMPA,0,40002059,5831204,ENABLED,4,0,3,UC-472908, no social con 20% de aporte propio. ,24/04/2019,209,430,0,Inmediata,1577,1980.05,10817,1442,9892,2,472908,236,1,1,-16.530556,La Paz,-68.03569,$us,Ovejuyo,0,285000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,SOLD,6,0,6,UC-475441, no social con 20% de aporte propio. ,25/04/2019,420,300,0,Inmediata,1427,1792.47,9792,1305,8955,3,475441,29,1,1,-16.512688,La Paz,-68.051193,$us,Achumani,0,258000,La Paz,1,Casa,Venta,,2015
CALACOTO,0,40002059,5831204,ENABLED,4,1,4,UC-507733, no social con 20% de aporte propio. ,29/04/2019,294,304,0,Inmediata,1936,2443.53,13284,1771,12148,1,507733,32,1,1,-16.539553,La Paz,-68.088074,$us,Calacoto,0,350000,La Paz,2,Casa,Venta,,
La Florida,0,40002059,5831204,ENABLED,6,0,4,UC-467915, no social con 20% de aporte propio. ,04/10/2018,850,980,0,Inmediata,8299,10421.34,56931,7589,52064,2,467915,39,1,1,-16.54892,La Paz,-68.087296,$us,La Florida,0,1500000,La Paz,2,Casa,Venta,,
"CÓDIGO 12042 CASA EN VENTA, ACHUMANI, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,3,0,5,UC-478048, no social con 20% de aporte propio. ,19/01/2019,700,318,0,Inmediata,2656,3334.83,18218,2429,16660,5,478048,29,1,1,-16.518887,La Paz,-68.063393,$us,Achumani,0,480000,La Paz,2,Casa,Venta,,
FCV20579 – COMPRA TU CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,6,0,4,UC-481111, no social con 20% de aporte propio. ,12/03/2019,460,600,0,Inmediata,1936,2431.65,13284,1771,12148,4,481111,29,1,1,-16.524584,La Paz,-68.052284,$us,Achumani,0,350000,La Paz,2,Casa,Venta,,
Achumani ,0,40002059,5831204,SOLD,4,0,4,UC-481165, no social con 20% de aporte propio. ,12/11/2018,217,157,0,Inmediata,1201,1320.04,8241,1099,7537,2,481165,29,1,1,-16.524244,La Paz,-68.052689,$us,Achumani,0,190000,La Paz,2,Casa,Venta,,
FCV20559 – COMPRA TU CASA EN KOANI,0,40002059,5831204,ENABLED,6,0,4,UC-481113, no social con 20% de aporte propio. ,12/03/2019,250,220,0,Inmediata,1359,1493.73,9326,1243,8529,2,481113,180,1,1,-16.520279,La Paz,-68.080505,$us,Alto Irpavi,0,215000,La Paz,2,Casa,Venta,,
Pamirpampa - Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-481990, no social con 20% de aporte propio. ,25/10/2018,305,120,0,Inmediata,1566,1966.16,10741,1432,9823,2,481990,29,1,1,-16.527138,La Paz,-68.062187,$us,Achumani,0,283000,La Paz,1,Casa,Venta,,2018
FCV20498 – COMPRA TU CASA EN JUPAPINA,0,40002059,5831204,ENABLED,5,0,4,UC-480722, no social con 20% de aporte propio. ,24/04/2019,393,1278,0,Inmediata,1936,2443.53,13284,1771,12148,10,480722,179,1,1,-16.587433,La Paz,-68.0746,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
"Arinconada de CARRERAS, huajchilla Taipichullo, RIO ABAJO La Paz",0,48463835,7064699,ENABLED,2,0,3,UC-486601, social. ,10/01/2019,127,355,0,05/2019,596,693.50,4088,540,3702,10,486601,179,1,1,-16.644087,La Paz,-68.02314,$us,Río Abajo,0,99900,La Paz,1,Casa,Venta,,2018
FCV20498 – COMPRA TU CASA EN JUPAPINA,0,40002059,5831204,ENABLED,5,0,4,UC-480720, no social con 20% de aporte propio. ,24/04/2019,393,1278,0,Inmediata,1936,2443.53,13284,1771,12148,10,480720,179,1,1,-16.587433,La Paz,-68.0746,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
FCV21537 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-489250, no social con 20% de aporte propio. ,24/04/2019,240,600,0,Inmediata,2877,3609.79,19736,2631,18049,10,489250,29,1,1,-16.519524,La Paz,-68.065338,$us,Achumani,0,520000,La Paz,2,Casa,Venta,,
"CARRERAS, Rio Abajo, La Paz",0,48463835,7064699,ENABLED,2,0,3,UC-486639, social. ,10/01/2019,127,355,0,05/2019,680,791.38,4665,616,4224,10,486639,179,1,1,-16.643942,La Paz,-68.023262,$us,Río Abajo,0,114000,La Paz,1,Casa,Venta,,2018
Casa en venta San Miguel,0,40002059,5831204,ENABLED,3,0,4,UC-486311, no social con 20% de aporte propio. ,05/11/2018,346,267,0,Inmediata,2379,2985.02,16320,2176,14925,0,486311,237,1,1,-16.544106,La Paz,-68.080452,$us,San Miguel,0,430000,La Paz,1,Casa,Venta,,2005
Casa en Venta Cota Cota,0,40002059,5831204,ENABLED,3,0,4,UC-486317, no social con 20% de aporte propio. ,05/11/2018,307,185,0,Inmediata,1075,1180.12,7374,983,6744,1,486317,35,1,1,-16.5425,La Paz,-68.059853,$us,Cota Cota,0,170000,La Paz,1,Casa,Venta,,2010
Av. Costanera bajo Seguencoma,0,40002059,5831204,ENABLED,4,0,5,UC-486561, no social con 20% de aporte propio. ,30/01/2019,495,290,0,Inmediata,2075,2603.21,14233,1897,13016,5,486561,46,1,1,-16.535917,La Paz,-68.097298,$us,Seguencoma,0,375000,La Paz,2,Casa,Venta,,
FCV21537 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-489249, no social con 20% de aporte propio. ,24/04/2019,240,600,0,Inmediata,2877,3609.79,19736,2631,18049,10,489249,29,1,1,-16.519524,La Paz,-68.065338,$us,Achumani,0,520000,La Paz,2,Casa,Venta,,
Irpavi,0,40002059,5831204,ENABLED,3,0,4,UC-490177, no social con 20% de aporte propio. ,15/11/2018,309,1000,0,Inmediata,2130,2672.63,14612,1948,13363,4,490177,180,1,1,-16.509657,La Paz,-68.07914,$us,Alto Irpavi,0,385000,La Paz,2,Casa,Venta,,
Casa en Venta Alto Calacoto,0,40002059,5831204,ENABLED,4,0,4,UC-486308, no social con 20% de aporte propio. ,05/11/2018,190,300,0,Inmediata,1391,1527.22,9543,1272,8727,2,486308,242,1,1,-16.54612,La Paz,-68.056549,$us,El Pedregal,0,220000,La Paz,1,Casa,Venta,,2011
ALTO IRPAVI ,0,40002059,5831204,ENABLED,4,0,4,UC-492329, no social con 20% de aporte propio. ,20/11/2018,264,170,0,Inmediata,1170,1284.25,8025,1070,7339,2,492329,180,1,1,-16.517941,La Paz,-68.079956,$us,Alto Irpavi,0,185000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,3,0,3,UC-513097, no social con 20% de aporte propio. ,29/04/2019,300,315,0,Inmediata,1743,2199.18,11955,1594,10933,2,513097,29,1,1,-16.529478,La Paz,-68.070129,$us,Achumani,0,315000,La Paz,2,Casa,Venta,,
FCV22206 – COMPRA TU CASA ZONA NORTE,0,40002059,5831204,ENABLED,7,0,5,UC-491950, no social con 20% de aporte propio. ,24/04/2019,468,220,0,Inmediata,1992,2499.09,13663,1821,12495,2,491950,44,1,1,-16.486856,La Paz,-68.140495,$us,Centro,0,360000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,4,0,4,UC-494708, no social con 20% de aporte propio. ,29/11/2018,495,756,0,Inmediata,4315,5414.69,29604,3947,27073,2,494708,29,1,1,-16.527773,La Paz,-68.071114,$us,Achumani,0,780000,La Paz,2,Casa,Venta,,
Imponente casa en venta en la Florida,0,40002059,5831204,ENABLED,6,0,6,UC-505192, no social con 20% de aporte propio. ,29/04/2019,620,1800,0,Inmediata,6639,8371.03,45545,6072,41651,5,505192,39,1,1,-16.547974,La Paz,-68.086319,$us,La Florida,0,1200000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,5,0,5,UC-513091, no social con 20% de aporte propio. ,29/04/2019,360,340,0,Inmediata,3154,3979.47,21634,2884,19784,3,513091,29,1,1,-16.519028,La Paz,-68.06282,$us,Achumani,0,570000,La Paz,2,Casa,Venta,,
FCV22206 – COMPRA TU CASA ZONA NORTE,0,40002059,5831204,ENABLED,7,0,5,UC-491949, no social con 20% de aporte propio. ,24/04/2019,468,220,0,Inmediata,1992,2499.09,13663,1821,12495,2,491949,44,1,1,-16.486856,La Paz,-68.140495,$us,Centro,0,360000,La Paz,2,Casa,Venta,,
Los Pinos,0,40002059,5831204,ENABLED,3,0,3,UC-513086, no social con 20% de aporte propio. ,29/04/2019,152,170,0,Inmediata,942,1040.25,6463,862,5910,3,513086,242,1,1,-16.546371,La Paz,-68.053993,$us,El Pedregal,0,149000,La Paz,2,Casa,Venta,,
Miraflores,0,40002059,5831204,ENABLED,6,0,6,UC-513083, no social con 20% de aporte propio. ,29/04/2019,790,0,0,Inmediata,3043,3839.84,20875,2783,19090,4,513083,41,1,1,-16.488676,La Paz,-68.123138,$us,Miraflores,0,550000,La Paz,2,Casa,Venta,,
FCV21739 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-489222, no social con 20% de aporte propio. ,24/04/2019,333,300,0,Inmediata,1391,1522.25,9543,1272,8727,2,489222,29,1,1,-16.520357,La Paz,-68.062447,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,
Casa en zona sumamente comercial  Achumani,0,40002059,5831204,ENABLED,3,0,,UC-490906, no social con 20% de aporte propio. ,29/04/2019,247,280,0,Inmediata,2158,3019.73,14802,1973,13537,1,490906,29,1,1,-16.523664,La Paz,-68.057068,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
Calle jazmines #17,0,40002059,5831204,ENABLED,6,0,5,UC-486937, no social con 20% de aporte propio. ,21/03/2019,485,300,0,Inmediata,1533,1943.73,10513,1402,9614,2,486937,55,1,1,-16.547972,La Paz,-68.07251,$us,Auquisamaña,0,277000,La Paz,2,Casa,Venta,,
Condominio privado de MALLASILLA,0,40002059,5831204,ENABLED,5,0,3,UC-488589, no social con 20% de aporte propio. ,22/01/2019,375,315,0,Inmediata,1577,1989.73,10817,1442,9892,2,488589,192,1,1,-16.562597,La Paz,-68.104309,$us,Mallasilla,0,285000,La Paz,2,Casa,Venta,,2018
FCV21739 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,5,UC-489223, no social con 20% de aporte propio. ,24/04/2019,333,300,0,Inmediata,1391,1522.25,9543,1272,8727,2,489223,29,1,1,-16.520357,La Paz,-68.062447,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,
OPORTUNIDAD CASA EN VENTA ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,3,0,5,UC-488800, no social con 20% de aporte propio. ,12/11/2018,315,300,0,Inmediata,1411,1770.19,9678,1290,8851,2,488800,46,1,1,-16.535011,La Paz,-68.101669,$us,Seguencoma,0,255000,La Paz,1,Casa,Venta,,2010
Hermosa casa en la rinconada ,0,40002059,5831204,ENABLED,8,0,,UC-490912, no social con 20% de aporte propio. ,15/03/2019,1000,3000,0,Inmediata,948,12495.43,6506,867,5950,10,490912,39,1,1,-16.548546,La Paz,-68.088455,$us,La Florida,0,150000,La Paz,2,Casa,Venta,,
Huajchilla,0,48463835,7064699,ENABLED,2,0,3,UC-489276, social. ,13/11/2018,130,350,0,07/2019,644,749.73,4419,583,4002,2,489276,179,1,1,-16.658569,La Paz,-68.036095,$us,Río Abajo,0,108000,La Paz,1,Casa,Venta,,
Irpavi,0,40002059,5831204,ENABLED,6,0,4,UC-489360, no social con 20% de aporte propio. ,13/11/2018,385,300,0,Inmediata,1931,2422.73,13246,1766,12114,2,489360,37,1,1,-16.523258,La Paz,-68.087341,$us,Irpavi,0,349000,La Paz,2,Casa,Venta,,
"Calle Tomasa Murillo Nº 50 (calle paralela a la calle Av. Fuerza Naval), es el ingreso a Achumani",0,40002059,5831204,ENABLED,4,0,3,UC-498071, no social con 20% de aporte propio. ,20/03/2019,291,350,0,Inmediata,2340,2950.79,16054,2140,14682,4,498071,29,1,1,-16.535774,La Paz,-68.076248,$us,Achumani,0,423000,La Paz,2,Casa,Venta,,
FCV23021 – COMPRA TU CASA EN MALLASILLA,0,40002059,5831204,ENABLED,6,0,3,UC-496430, no social con 20% de aporte propio. ,24/04/2019,378,312,0,Inmediata,1604,2096.46,11007,1467,10066,2,496430,192,1,1,-16.562859,La Paz,-68.103386,$us,Mallasilla,0,290000,La Paz,2,Casa,Venta,,
Jupapina,0,40002059,5831204,ENABLED,3,0,3,UC-489272, no social con 20% de aporte propio. ,13/11/2018,203,400,0,Inmediata,917,1006.58,6290,838,5752,2,489272,53,1,1,-16.591261,La Paz,-68.073257,$us,Mallasa,0,145000,La Paz,1,Casa,Venta,,
"Preciosa casa en Isla Verde , Golf Mallasilla",0,40002059,5831204,ENABLED,,1,,UC-496771, no social con 20% de aporte propio. ,29/04/2019,923,1449,0,Inmediata,5422,6803.07,37195,4958,34015,0,496771,192,1,1,-16.565622,La Paz,-68.113167,$us,Mallasilla,1,980000,La Paz,2,Casa,Venta,,1998
Casa en  venta minimalista achumani,0,40002059,5831204,ENABLED,5,0,3,UC-497276, no social con 20% de aporte propio. ,02/12/2018,450,250,0,Inmediata,2158,2720.58,14802,1973,13537,2,497276,29,1,1,-16.516132,La Paz,-68.064079,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,
CASA EN VENTA MIRAFLORES,0,40002059,5831204,ENABLED,10,0,4,UC-498133, no social con 20% de aporte propio. ,04/12/2018,780,220,0,Inmediata,3043,3836.72,20875,2783,19090,5,498133,41,1,1,-16.49074,La Paz,-68.123795,$us,Miraflores,0,550000,La Paz,1,Casa,Venta,,2010
FCV23450 – COMPRA TU CASA EN MIRAFLORES,0,40002059,5831204,ENABLED,10,1,4,UC-497762, no social con 20% de aporte propio. ,17/03/2019,780,220,0,Inmediata,3043,3836.72,20875,2783,19090,5,497762,41,1,1,-16.489023,La Paz,-68.123581,$us,Miraflores,0,550000,La Paz,2,Casa,Venta,,
FCV24211 – COMPRA ESTA CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-503533, no social con 20% de aporte propio. ,24/04/2019,315,158,0,Inmediata,1423,1569.57,9760,1301,8925,2,503533,29,1,1,-16.524235,La Paz,-68.052567,$us,Achumani,0,225000,La Paz,2,Casa,Venta,,
FCV24653 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,5,UC-505025, no social con 20% de aporte propio. ,24/04/2019,380,560,0,Inmediata,2429,3062.40,16662,2221,15237,5,505025,29,1,1,-16.512428,La Paz,-68.058136,$us,Achumani,0,439000,La Paz,2,Casa,Venta,,
Calle 17 de Obrajes ,0,40002059,5831204,ENABLED,5,0,5,UC-499975, no social con 20% de aporte propio. ,20/12/2018,324,188,0,Inmediata,1632,2057.88,11196,1493,10239,2,499975,42,1,1,-16.529636,La Paz,-68.099571,$us,Obrajes,0,295000,La Paz,2,Casa,Venta,,
COMPRA TU CASA EN UMAMANTA,0,40002059,5831204,ENABLED,6,0,4,UC-499267, no social con 20% de aporte propio. ,07/12/2018,470,984,0,Inmediata,2932,3697.20,20116,2682,18396,4,499267,179,1,1,-16.611273,La Paz,-68.069252,$us,Río Abajo,0,530000,La Paz,2,Casa,Venta,,2017
Compra esta casa en Achumani,0,40002059,5831204,ENABLED,6,0,5,UC-499272, no social con 20% de aporte propio. ,07/12/2018,450,300,0,Inmediata,2075,2615.95,14233,1897,13016,2,499272,29,1,1,-16.530098,La Paz,-68.064812,$us,Achumani,0,375000,La Paz,2,Casa,Venta,,2012
FCV24230 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,5,UC-503531, no social con 20% de aporte propio. ,24/04/2019,360,316,0,Inmediata,1853,2336.91,12715,1695,11628,3,503531,29,1,1,-16.517576,La Paz,-68.055923,$us,Achumani,0,335000,La Paz,2,Casa,Venta,,
FCV24230 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,5,UC-503530, no social con 20% de aporte propio. ,24/04/2019,360,316,0,Inmediata,1853,2336.91,12715,1695,11628,3,503530,29,1,1,-16.517576,La Paz,-68.055923,$us,Achumani,0,335000,La Paz,2,Casa,Venta,,
FCV24420 – COMPRA TU CASA EN COTA COTA,0,40002059,5831204,ENABLED,7,1,5,UC-505032, no social con 20% de aporte propio. ,17/03/2019,560,510,0,Inmediata,2036,2567.12,13967,1862,12773,6,505032,35,1,1,-16.541567,La Paz,-68.054764,$us,Cota Cota,0,368000,La Paz,2,Casa,Venta,,
FCV25058 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,4,0,5,UC-504987, no social con 20% de aporte propio. ,24/04/2019,480,600,0,Inmediata,3320,4185.51,22772,3036,20826,4,504987,32,1,1,-16.543375,La Paz,-68.08625,$us,Calacoto,0,600000,La Paz,2,Casa,Venta,,
FCV24211 – COMPRA ESTA CASA EN LAS LOMAS DE ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-503532, no social con 20% de aporte propio. ,24/04/2019,315,158,0,Inmediata,1423,1569.57,9760,1301,8925,2,503532,29,1,1,-16.524235,La Paz,-68.052567,$us,Achumani,0,225000,La Paz,2,Casa,Venta,,
FCV25058 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,4,0,5,UC-504986, no social con 20% de aporte propio. ,24/04/2019,480,600,0,Inmediata,3320,4185.51,22772,3036,20826,4,504986,32,1,1,-16.543375,La Paz,-68.08625,$us,Calacoto,0,600000,La Paz,2,Casa,Venta,,
Condominio privado de cota cota,0,40002059,5831204,ENABLED,5,0,3,UC-506372, no social con 20% de aporte propio. ,09/03/2019,271,312,0,Inmediata,1466,1918.36,10058,1341,9198,2,506372,35,1,1,-16.539804,La Paz,-68.057724,$us,Cota Cota,0,265000,La Paz,2,Casa,Venta,,
FCV25359 – COMPRA TU CASA EN ALTO ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-507235, no social con 20% de aporte propio. ,24/04/2019,270,243,0,Inmediata,1505,1661.60,10323,1376,9441,1,507235,29,1,1,-16.523277,La Paz,-68.059029,$us,Achumani,0,238000,La Paz,2,Casa,Venta,,
FCV25359 – COMPRA TU CASA EN ALTO ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-507236, no social con 20% de aporte propio. ,24/04/2019,270,243,0,Inmediata,1505,1661.60,10323,1376,9441,1,507236,29,1,1,-16.518414,La Paz,-68.061035,$us,Achumani,0,238000,La Paz,2,Casa,Venta,,
FCV24653 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,5,UC-505024, no social con 20% de aporte propio. ,24/04/2019,380,560,0,Inmediata,2429,3062.40,16662,2221,15237,5,505024,29,1,1,-16.512428,La Paz,-68.058136,$us,Achumani,0,439000,La Paz,2,Casa,Venta,,
