address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
FDV17263 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,1,3,UC-451191, no social con 20% de aporte propio. ,24/04/2019,129,0,Inmediata,854,937.92,5856,781,5355,1,451191,2,1,-16.52482,La Paz,-68.069801,$us,Achumani,0,135000,La Paz,2,Departamento,Venta,,
FDV17222 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,1,3,UC-449397, no social con 20% de aporte propio. ,24/04/2019,139,0,Inmediata,809,882.78,5552,740,5077,1,449397,2,1,-16.524466,La Paz,-68.069466,$us,Achumani,0,128000,La Paz,2,Departamento,Venta,,
FDV17233 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,1,3,UC-449399, no social con 20% de aporte propio. ,24/04/2019,139,0,Inmediata,828,903.47,5682,758,5196,1,449399,2,1,-16.524466,La Paz,-68.069466,$us,Achumani,0,131000,La Paz,2,Departamento,Venta,,
FDV17253 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,1,3,UC-449396, no social con 20% de aporte propio. ,24/04/2019,129,0,Inmediata,841,917.26,5769,769,5276,1,449396,2,1,-16.52482,La Paz,-68.069801,$us,Achumani,0,133000,La Paz,2,Departamento,Venta,,
FDV17243 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,1,3,UC-449395, no social con 20% de aporte propio. ,24/04/2019,139,0,Inmediata,847,924.16,5812,775,5315,1,449395,2,1,-16.52482,La Paz,-68.069801,$us,Achumani,0,134000,La Paz,2,Departamento,Venta,,
FDV19316 – COMPRA TU DUPLEX EN LOS PINOS,0,40002059,5831204,ENABLED,3,0,5,UC-464395, no social con 20% de aporte propio. ,24/04/2019,172,0,Inmediata,885,972.66,6073,810,5553,1,464395,2,1,-16.540771,La Paz,-68.072975,$us,Los Pinos,0,140000,La Paz,2,Departamento,Venta,,
FDV17209 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,1,3,UC-449394, no social con 20% de aporte propio. ,24/04/2019,139,0,Inmediata,790,862.09,5422,723,4958,1,449394,2,1,-16.52482,La Paz,-68.069801,$us,Achumani,0,125000,La Paz,2,Departamento,Venta,,
FDV19364 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-465586, no social con 20% de aporte propio. ,24/04/2019,155,0,Inmediata,847,930.22,5812,775,5315,1,465586,2,1,-16.52482,La Paz,-68.069801,$us,Achumani,0,134000,La Paz,2,Departamento,Venta,,
FDV19364 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-465585, no social con 20% de aporte propio. ,24/04/2019,155,0,Inmediata,847,930.22,5812,775,5315,1,465585,2,1,-16.52482,La Paz,-68.069801,$us,Achumani,0,134000,La Paz,2,Departamento,Venta,,
Penthouse en venta Achumani,0,40002059,5831204,ENABLED,4,0,4,UC-466384, no social con 20% de aporte propio. ,02/10/2018,230,0,Inmediata,1246,1368.67,8545,1139,7815,2,466384,2,1,-16.513948,La Paz,-68.054726,$us,Achumani,0,197000,La Paz,1,Departamento,Venta,,2013
FDV20880 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-483877, no social con 20% de aporte propio. ,24/04/2019,147,0,Inmediata,898,986.55,6159,821,5633,1,483877,2,1,-16.518978,La Paz,-68.058121,$us,Achumani,0,142000,La Paz,1,Departamento,Venta,,
FDV19584 – COMPRA  TU DEPARTAMENTO EN LA COSTANERA,0,40002059,5831204,ENABLED,4,1,3,UC-468576, no social con 20% de aporte propio. ,24/04/2019,185,0,Inmediata,1170,1285.30,8025,1070,7339,1,468576,2,1,-16.546404,La Paz,-68.063972,$us,Auquisamaña,0,185000,La Paz,2,Departamento,Venta,,
FDV20880 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-483876, no social con 20% de aporte propio. ,24/04/2019,147,0,Inmediata,898,986.55,6159,821,5633,1,483876,2,1,-16.522043,La Paz,-68.058792,$us,Achumani,0,142000,La Paz,2,Departamento,Venta,,
Cota cota,0,40002059,5831204,ENABLED,2,0,3,UC-466598, no social con 20% de aporte propio. ,02/10/2018,150,0,Inmediata,822,903.18,5639,752,5157,1,466598,2,1,-16.5411,La Paz,-68.059364,$us,Cota Cota,0,130000,La Paz,2,Departamento,Venta,,
FDV20986 – COMPRA TU DEPARTAMENTO EN PRE-VENTA EN CALACOTO,0,48463835,7064699,ENABLED,1,0,1,UC-483867, social. ,24/04/2019,78,0,Inmediata,531,618.33,3642,481,3298,0,483867,2,1,-16.540932,La Paz,-68.074554,$us,Los Pinos,0,89000,La Paz,2,Departamento,Venta,,
FDV20986 – COMPRA TU DEPARTAMENTO EN PRE-VENTA EN CALACOTO,0,48463835,7064699,ENABLED,1,0,1,UC-483866, social. ,24/04/2019,78,0,Inmediata,531,618.33,3642,481,3298,0,483866,2,1,-16.540932,La Paz,-68.074554,$us,Los Pinos,0,89000,La Paz,2,Departamento,Venta,,
FDV20961 – COMPRA TU DEPARTAMENTO EN OBRAJES,0,40002059,5831204,ENABLED,4,0,3,UC-483864, no social con 20% de aporte propio. ,24/04/2019,154,0,Inmediata,1328,1457.80,9109,1214,8330,1,483864,2,1,-16.524199,La Paz,-68.111603,$us,Obrajes,0,210000,La Paz,2,Departamento,Venta,,
Las Lomas Condominio La Pradera,0,48463835,7064699,ENABLED,3,0,3,UC-484214, social. ,30/10/2018,124,0,Inmediata,626,729.49,4296,567,3891,1,484214,2,1,-16.520533,La Paz,-68.054977,$us,Achumani,0,105000,La Paz,1,Departamento,Venta,,2018
Obrajes,0,40002059,5831204,ENABLED,3,0,3,UC-484687, no social con 20% de aporte propio. ,30/10/2018,155,0,Inmediata,1322,1452.04,9066,1209,8291,1,484687,2,1,-16.525208,La Paz,-68.110382,$us,Obrajes,0,209000,La Paz,2,Departamento,Venta,,
FDV21345 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,3,UC-486460, no social con 20% de aporte propio. ,24/04/2019,0,0,Inmediata,1576,1977.05,10809,1441,9885,1,486460,2,1,-16.523657,La Paz,-68.055664,$us,Achumani,0,284800,La Paz,2,Departamento,Venta,,
"Calle Juan Capriles #127, Edificio Leo, Dpto. 202, Villa San Antonio Bajo",0,48463835,7064699,ENABLED,2,0,3,UC-488716, social. ,18/02/2019,101,0,Inmediata,596,694.19,4092,540,3706,1,488716,2,1,-16.497181,La Paz,-68.115234,$us,Villa San Antonio,0,100000,La Paz,2,Departamento,Venta,,1995
Obrajes,0,40002059,5831204,ENABLED,3,0,2,UC-484665, no social con 20% de aporte propio. ,30/10/2018,115,0,Inmediata,1005,1104.66,6897,919,6307,1,484665,2,1,-16.525234,La Paz,-68.110931,$us,Obrajes,0,159000,La Paz,2,Departamento,Venta,,2014
FDV21453 – COMPRA TU DEPARTAMENTO DUPLEX EN ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-489243, no social con 20% de aporte propio. ,24/04/2019,160,0,Inmediata,1113,1353.67,7634,1018,6982,1,489243,2,1,-16.520981,La Paz,-68.063896,$us,Achumani,0,176000,La Paz,2,Departamento,Venta,,
CALACOTO,0,40002059,5831204,ENABLED,4,0,3,UC-487524, no social con 20% de aporte propio. ,11/11/2018,236,0,Inmediata,1494,1874.31,10248,1366,9371,1,487524,2,1,-16.540485,La Paz,-68.084953,$us,Calacoto,0,270000,La Paz,2,Departamento,Venta,,2010
OPORTUNIDAD DEPARTAMENTO EN VENTA ACHUMANI,0,48463835,7064699,ENABLED,4,0,3,UC-488806, social. ,12/11/2018,150,0,Inmediata,596,694.19,4092,540,3706,1,488806,2,1,-16.518805,La Paz,-68.05481,$us,Achumani,0,100000,La Paz,1,Departamento,Venta,,
La florida,0,40002059,5831204,ENABLED,2,1,3,UC-507715, no social con 20% de aporte propio. ,25/04/2019,135,1,Inmediata,936,1033.27,6420,856,5871,0,507715,2,1,-16.518478,La Paz,-68.10437,$us,Alto Obrajes,0,148000,La Paz,2,Departamento,Venta,,
La florida,0,40002059,5831204,ENABLED,,1,,UC-507713, no social con 20% de aporte propio. ,25/04/2019,200,1,Inmediata,1577,1989.73,10817,1442,9892,0,507713,2,1,-16.546827,La Paz,-68.088173,$us,La Florida,0,285000,La Paz,2,Departamento,Venta,,
Departamento  en irpavi ,0,40002059,5831204,ENABLED,4,0,3,UC-472280, no social con 20% de aporte propio. ,09/10/2018,140,0,Inmediata,822,903.18,5639,752,5157,1,472280,2,1,-16.512934,La Paz,-68.087448,$us,Irpavi,0,130000,La Paz,2,Departamento,Venta,,2014
6 de obrajes y Hernando Siles,0,40002059,5831204,ENABLED,3,0,3,UC-489706, no social con 20% de aporte propio. ,21/02/2019,155,0,Inmediata,1170,1388.38,8025,1070,7339,1,489706,2,1,-16.525314,La Paz,-68.10952,$us,Obrajes,0,185000,La Paz,1,Departamento,Venta,,2017
"Bajo Seguencoma, Zona Sur",0,40002059,5831204,ENABLED,3,0,3,UC-467823, no social con 20% de aporte propio. ,18/04/2019,140,0,05/2019,936,1025.45,6420,856,5871,0,467823,2,1,-16.54505,La Paz,-68.096031,$us,Seguencoma,0,148000,La Paz,2,Departamento,Venta,,1996
FDV22077 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,40002059,5831204,ENABLED,3,0,3,UC-493054, no social con 20% de aporte propio. ,24/04/2019,150,0,Inmediata,904,992.69,6203,827,5672,1,493054,2,1,-16.545113,La Paz,-68.071716,$us,Los Pinos,0,143000,La Paz,2,Departamento,Venta,,
Av 20 de Octubre esquina Pinilla,0,40002059,5831204,ENABLED,4,0,3,UC-489024, no social con 20% de aporte propio. ,08/04/2019,230,0,Inmediata,1518,1735.48,10410,1388,9520,1,489024,2,1,-16.512745,La Paz,-68.124977,$us,Sopocachi,0,240000,La Paz,2,Departamento,Venta,,2000
"AV. HERNANDO SILES, OBRAJES ESQ CALLE 8 ",0,40002059,5831204,ENABLED,4,0,3,UC-467833, no social con 20% de aporte propio. ,18/02/2019,178,0,Inmediata,1138,1285.30,7808,1041,7140,1,467833,2,1,-16.526281,La Paz,-68.108223,$us,Obrajes,0,180000,La Paz,2,Departamento,Venta,,2004
Achumani,0,40002059,5831204,ENABLED,3,0,3,UC-471997, no social con 20% de aporte propio. ,21/02/2019,144,0,Inmediata,879,1103.08,6029,804,5514,1,471997,2,1,-16.529861,La Paz,-68.07058,$us,Achumani,0,139000,La Paz,2,Departamento,Venta,,2005
"Urb. Virgen de las Nieves, sobre avenida y calle 2, Alto Irpavi.",0,48463835,7064699,ENABLED,3,0,3,UC-473391, social. ,19/02/2019,92,0,04/2019,501,660.02,3437,454,3113,1,473391,2,1,-16.516342,La Paz,-68.084694,$us,Alto Irpavi,0,84000,La Paz,1,Departamento,Venta,,2018
Cota Cota,0,40002059,5831204,ENABLED,3,0,3,UC-473942, no social con 20% de aporte propio. ,11/10/2018,250,0,Inmediata,1574,1729.94,10801,1440,9877,1,473942,2,1,-16.54071,La Paz,-68.067123,$us,Cota Cota,0,249000,La Paz,2,Departamento,Venta,,1998
FDV20178 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,48463835,7064699,ENABLED,3,1,3,UC-478392, social. ,24/04/2019,120,0,Inmediata,692,805.92,4746,627,4298,1,478392,2,1,-16.528446,La Paz,-68.049759,$us,Achumani,0,116000,La Paz,2,Departamento,Venta,,
Entre calle 20 y 21 de CALACOTO ,0,40002059,5831204,ENABLED,3,0,3,UC-474006, no social con 20% de aporte propio. ,07/12/2018,196,0,Inmediata,1359,1493.73,9326,1243,8529,1,474006,2,1,-16.539167,La Paz,-68.077873,$us,Los Pinos,0,215000,La Paz,2,Departamento,Venta,,2013
Departamento en Venta en Achumani,0,40002059,5831204,ENABLED,3,0,3,UC-513081, no social con 20% de aporte propio. ,26/04/2019,135,0,Inmediata,1069,1179.88,7331,977,6704,2,513081,2,1,-16.520243,La Paz,-68.057594,$us,Achumani,0,169000,La Paz,2,Departamento,Venta,,
FDV22587 – COMPRA ESTE DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,3,1,3,UC-495441, no social con 20% de aporte propio. ,24/04/2019,170,0,Inmediata,1359,1492.51,9326,1243,8529,1,495441,2,1,-16.537903,La Paz,-68.078445,$us,Calacoto,0,215000,La Paz,2,Departamento,Venta,,
FDV22587 – COMPRA ESTE DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,3,1,3,UC-495440, no social con 20% de aporte propio. ,24/04/2019,170,0,Inmediata,1359,1492.51,9326,1243,8529,1,495440,2,1,-16.537903,La Paz,-68.078445,$us,Calacoto,0,215000,La Paz,2,Departamento,Venta,,
Calacoto,0,40002059,5831204,ENABLED,5,0,4,UC-471754, no social con 20% de aporte propio. ,18/04/2019,200,0,Inmediata,1391,1945.32,9543,1272,8727,1,471754,2,1,-16.54141,La Paz,-68.08828,$us,Calacoto,0,220000,La Paz,2,Departamento,Venta,,
FDV22348 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,48463835,7064699,ENABLED,3,0,2,UC-495703, social. ,24/04/2019,92,0,Inmediata,656,860.80,4501,594,4076,1,495703,2,1,-16.543819,La Paz,-68.066299,$us,Cota Cota,0,110000,La Paz,2,Departamento,Venta,,
"Av. Sánchez Lima, entre Aspiazu y Guachalla, #2127.",0,40002059,5831204,ENABLED,4,0,3,UC-495116, no social con 20% de aporte propio. ,19/02/2019,190,0,Inmediata,1107,1353.67,7591,1012,6942,1,495116,2,1,-16.508272,La Paz,-68.129768,$us,Sopocachi,0,175000,La Paz,2,Departamento,Venta,,1993
Departamento Venta Calacoto Calle 12,0,40002059,5831204,ENABLED,4,1,3,UC-493537, no social con 20% de aporte propio. ,26/04/2019,175,0,Inmediata,1518,1666.06,10410,1388,9520,1,493537,2,1,-16.540215,La Paz,-68.087311,$us,Calacoto,0,240000,La Paz,2,Departamento,Venta,,2010
FDV22348 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,48463835,7064699,ENABLED,3,0,2,UC-495702, social. ,24/04/2019,92,0,Inmediata,656,860.80,4501,594,4076,1,495702,2,1,-16.543819,La Paz,-68.066299,$us,Cota Cota,0,110000,La Paz,2,Departamento,Venta,,
FDV22624 – COMPRA TU DEPARTAMENTO EN EL PEDREGAL,0,40002059,5831204,ENABLED,3,0,2,UC-495433, no social con 20% de aporte propio. ,24/04/2019,229,0,Inmediata,961,1055.17,6593,879,6029,1,495433,2,1,-16.547577,La Paz,-68.052811,$us,El Pedregal,0,152000,La Paz,2,Departamento,Venta,,
COMPRA TU DEPARTAMENTO EN PRE VENTA EN LA CALLE 18 DE IRPAVI,0,48463835,7064699,ENABLED,4,0,2,UC-474381, social. ,13/02/2019,94,0,03/2019,502,911.87,3442,454,3118,1,474381,2,1,-16.510117,La Paz,-68.085953,$us,Irpavi,0,84132,La Paz,1,Departamento,Venta,,2019
Penthouse en venta ACHUMANI ,0,40002059,5831204,ENABLED,5,0,3,UC-493694, no social con 20% de aporte propio. ,27/11/2018,206,0,Inmediata,1616,2027.04,11083,1477,10135,2,493694,2,1,-16.520054,La Paz,-68.063133,$us,Achumani,0,292000,La Paz,1,Departamento,Venta,,
"Av. Hernando Siles, esquina calle 6, Obrajes (en plena avenida principal, en frente de Farmacorp) ",0,40002059,5831204,ENABLED,3,0,3,UC-495465, no social con 20% de aporte propio. ,31/01/2019,155,0,02/2020,1170,1291.58,8025,1070,7339,1,495465,2,1,-16.525291,La Paz,-68.10955,$us,Obrajes,0,185000,La Paz,1,Departamento,Venta,,2018
San Jorge,0,48463835,7064699,ENABLED,3,0,1,UC-475988, social. ,19/11/2018,111,0,Inmediata,567,659.48,3887,513,3520,1,475988,2,1,-16.512094,La Paz,-68.121262,$us,San Jorge,0,95000,La Paz,2,Departamento,Venta,,2000
Irpavi calle bugambillas ,0,48463835,7064699,ENABLED,2,0,3,UC-479131, social. ,18/10/2018,114,0,Inmediata,626,729.49,4296,567,3891,1,479131,2,1,-16.509991,La Paz,-68.086075,$us,Irpavi,0,105000,La Paz,2,Departamento,Venta,,2015
Alto Obrajes ,0,40002059,5831204,ENABLED,3,0,3,UC-481200, no social con 20% de aporte propio. ,21/11/2018,125,0,Inmediata,790,868.45,5422,723,4958,1,481200,2,1,-16.522095,La Paz,-68.104874,$us,Alto Obrajes,0,125000,La Paz,2,Departamento,Venta,,2004
Calacoto ,0,40002059,5831204,ENABLED,4,0,3,UC-481198, no social con 20% de aporte propio. ,12/01/2019,102,0,Inmediata,1012,1111.61,6940,925,6347,1,481198,2,1,-16.539579,La Paz,-68.086075,$us,Calacoto,0,160000,La Paz,1,Departamento,Venta,,2018
Sopocahi-20 de octubre,0,40002059,5831204,ENABLED,4,0,4,UC-479681, no social con 20% de aporte propio. ,19/10/2018,150,0,Inmediata,948,1042.13,6506,867,5950,0,479681,2,1,-16.513454,La Paz,-68.130424,$us,Sopocachi,0,150000,La Paz,2,Departamento,Venta,,
FDV23520 – COMPRA TU DEPARTAMENTO EN COTA COTA,0,48463835,7064699,ENABLED,2,0,2,UC-500376, social. ,24/04/2019,85,0,Inmediata,614,718.51,4214,556,3817,1,500376,2,1,-16.542961,La Paz,-68.057343,$us,Cota Cota,0,103000,La Paz,2,Departamento,Venta,,
FDV23518 – COMPRA TU DEPARTAMENTO EN COTA COTA,0,48463835,7064699,ENABLED,2,0,2,UC-500375, social. ,24/04/2019,85,0,Inmediata,614,718.51,4214,556,3817,1,500375,2,1,-16.542961,La Paz,-68.057343,$us,Cota Cota,0,103000,La Paz,2,Departamento,Venta,,
FDV20867 – COMPRA TU DEPARTAMENTO EN SAN MIGUEL,0,40002059,5831204,ENABLED,3,0,3,UC-483646, no social con 20% de aporte propio. ,24/04/2019,166,0,Inmediata,917,1007.40,6290,838,5752,0,483646,2,1,-16.540075,La Paz,-68.084633,$us,Calacoto,0,145000,La Paz,2,Departamento,Venta,,
FDV22310 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-500397, no social con 20% de aporte propio. ,24/04/2019,180,0,Inmediata,1391,1534.69,9543,1272,8727,1,500397,2,1,-16.52944,La Paz,-68.068436,$us,Achumani,0,220000,La Paz,2,Departamento,Venta,,
FDV20867 – COMPRA TU DEPARTAMENTO EN SAN MIGUEL,0,40002059,5831204,ENABLED,3,0,3,UC-483647, no social con 20% de aporte propio. ,24/04/2019,166,0,Inmediata,917,1007.40,6290,838,5752,0,483647,2,1,-16.540527,La Paz,-68.084808,$us,Calacoto,0,145000,La Paz,2,Departamento,Venta,,
18 de Irpavi,0,40002059,5831204,ENABLED,3,0,3,UC-497905, no social con 20% de aporte propio. ,04/12/2018,118,0,Inmediata,790,871.98,5422,723,4958,1,497905,2,1,-16.508207,La Paz,-68.084099,$us,Irpavi,0,125000,La Paz,2,Departamento,Venta,,
Cota Cota ,0,46605679,6793831,ENABLED,2,0,3,UC-507724, social. ,25/04/2019,100,1,Inmediata,757,851.75,5191,690,4732,1,507724,2,1,-16.538504,La Paz,-68.063713,$us,Cota Cota,0,122000,La Paz,2,Departamento,Venta,,
"SOPOCACHI, Av. Arce, La Paz",0,40002059,5831204,ENABLED,4,0,4,UC-526095, no social con 20% de aporte propio. ,26/04/2019,265,0,Inmediata,1466,,10058,1341,9198,1,526095,2,1,-16.50816,La Paz,-68.125786,$us,San Jorge,0,265000,La Paz,2,Departamento,Venta,,
FDV23518 – COMPRA TU DEPARTAMENTO EN COTA COTA,0,48463835,7064699,ENABLED,2,0,2,UC-500374, social. ,24/04/2019,85,0,Inmediata,614,718.51,4214,556,3817,1,500374,2,1,-16.542961,La Paz,-68.057343,$us,Cota Cota,0,103000,La Paz,2,Departamento,Venta,,
Compra tu Departamento en Pinos Norte,0,40002059,5831204,ENABLED,5,0,3,UC-499285, no social con 20% de aporte propio. ,07/12/2018,150,0,Inmediata,1170,1290.53,8025,1070,7339,1,499285,2,1,-16.541523,La Paz,-68.074394,$us,Los Pinos,0,185000,La Paz,2,Departamento,Venta,,2017
Koani,0,40002059,5831204,ENABLED,4,0,4,UC-513101, no social con 20% de aporte propio. ,26/04/2019,210,0,Inmediata,1043,1186.86,7157,954,6545,1,513101,2,1,-16.52969,La Paz,-68.078445,$us,Koani,0,165000,La Paz,2,Departamento,Venta,,
Hermoso departamento en Achumani c. 23 sobre la Av. Principal The Strongest “Edificio Tramontana”,0,40002059,5831204,ENABLED,3,0,3,UC-490568, no social con 20% de aporte propio. ,11/12/2018,182,0,Inmediata,1391,1527.22,9543,1272,8727,1,490568,2,1,-16.527815,La Paz,-68.069443,$us,Achumani,0,220000,La Paz,1,Departamento,Venta,,
FDV22263 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-493052, no social con 20% de aporte propio. ,24/04/2019,143,0,Inmediata,917,1006.58,6290,838,5752,1,493052,2,1,-16.523317,La Paz,-68.05722,$us,Achumani,0,145000,La Paz,2,Departamento,Venta,,
Achumani calle 31 a cuatro cuadras del Hipermaxi,0,44130787,6433059,ENABLED,3,0,3,UC-490655, social. ,16/11/2018,130,0,11/2019,315,381.80,2162,283,1945,1,490655,2,1,-16.518745,La Paz,-68.058609,$us,Achumani,0,55000,La Paz,1,Departamento,Venta,,2018
FDV22113 – COMPRA TU DEPARTAMENTO EN BAJO SEGUENCOMA,0,46605679,6793831,ENABLED,4,0,3,UC-490457, social. ,24/04/2019,126,0,Inmediata,757,805.26,5191,690,4732,1,490457,2,1,-16.539673,La Paz,-68.093567,$us,Bella Vista,0,122000,La Paz,2,Departamento,Venta,,
FDV22312 – COMPRA TU DEPARTAMENTO EN PREVENTA EN HUAYLLANI,0,48463835,7064699,ENABLED,3,1,3,UC-493042, social. ,24/04/2019,150,0,Inmediata,656,763.61,4501,594,4076,1,493042,2,1,-16.508562,La Paz,-68.050499,$us,Achumani,0,110000,La Paz,2,Departamento,Venta,,
FDV22113 – COMPRA TU DEPARTAMENTO EN BAJO SEGUENCOMA,0,46605679,6793831,ENABLED,4,0,3,UC-490458, social. ,24/04/2019,126,0,Inmediata,757,805.26,5191,690,4732,1,490458,2,1,-16.539673,La Paz,-68.093567,$us,Bella Vista,0,122000,La Paz,2,Departamento,Venta,,
"CALACOTO DEPARTAMENTO VENTA O ALQUILER

CALACOTO DEPARTAMENTO EN ALQUILER A ESTRENAR",0,40002059,5831204,ENABLED,5,0,3,UC-492374, no social con 20% de aporte propio. ,27/03/2019,300,0,Inmediata,2932,,20116,2682,18396,3,492374,2,1,-16.540401,La Paz,-68.084785,$us,Calacoto,0,530000,La Paz,1,Departamento,Venta,17350.00 $us,
FDV22312 – COMPRA TU DEPARTAMENTO EN PREVENTA EN HUAYLLANI,0,48463835,7064699,ENABLED,3,1,3,UC-493041, social. ,24/04/2019,150,0,Inmediata,656,763.61,4501,594,4076,1,493041,2,1,-16.508562,La Paz,-68.050499,$us,Achumani,0,110000,La Paz,2,Departamento,Venta,,
DEPARTAMENTO EN VENTA CALACOTO ALTO CALLE 27,0,40002059,5831204,ENABLED,2,0,2,UC-491543, no social con 20% de aporte propio. ,26/04/2019,148,0,Inmediata,816,895.51,5595,746,5117,1,491543,2,1,-16.54023,La Paz,-68.069641,$us,Cota Cota,0,129000,La Paz,2,Departamento,Venta,,
Departamento en Miraflores,0,40002059,5831204,ENABLED,4,0,3,UC-354396, no social con 20% de aporte propio. ,12/10/2018,0,1,Inmediata,929,1012.16,6376,850,5831,0,354396,2,1,-16.503281,La Paz,-68.123016,$us,Miraflores,0,147000,La Paz,1,Departamento,Venta,,
COD.11933 / HUANTAQUI- ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-441304, no social con 20% de aporte propio. ,04/12/2018,211,0,Inmediata,948,1034.51,6506,867,5950,0,441304,2,1,-16.520077,La Paz,-68.061287,$us,Achumani,0,150000,La Paz,2,Departamento,Venta,,
PLAZA ABAROA ,0,40002059,5831204,ENABLED,5,0,4,UC-391038, no social con 20% de aporte propio. ,15/01/2019,231,0,Inmediata,1511,1668.58,10367,1382,9481,0,391038,2,1,-16.510511,La Paz,-68.127464,$us,Sopocachi,0,239000,La Paz,2,Departamento,Venta,,
"FDV11651 – DEPARTAMENTO EN VENTA, COTA COTA",0,40002059,5831204,ENABLED,3,1,3,UC-324981, no social con 20% de aporte propio. ,24/04/2019,183,0,Inmediata,1005,1197.61,6897,919,6307,2,324981,2,1,-16.540758,La Paz,-68.063416,$us,Cota Cota,0,159000,La Paz,2,Departamento,Venta,,
Obrajes calle 0,0,40002059,5831204,ENABLED,4,0,3,UC-259605, no social con 20% de aporte propio. ,02/09/2018,0,1,10/2018,942,1027.61,6463,862,5910,2,259605,2,1,-16.522093,La Paz,-68.113716,$us,Obrajes,0,149000,La Paz,2,Departamento,Venta,,
MALLASILLA,0,48463835,7064699,SOLD,3,0,3,UC-331595, social. ,16/06/2018,124,0,Inmediata,602,760.75,4133,546,3743,1,331595,2,1,-16.565109,La Paz,-68.104034,$us,Mallasilla,0,101000,La Paz,1,Departamento,Venta,,2018
"COTA COTA, Los Almendros, Zona Sur, La Paz",0,40002059,5831204,ENABLED,5,0,3,UC-525090, no social con 20% de aporte propio. ,26/04/2019,320,0,Inmediata,1826,,12525,1670,11454,2,525090,2,1,-16.545362,La Paz,-68.058052,$us,El Pedregal,0,330000,La Paz,1,Departamento,Venta,,
"FDV7495 – DEPARTAMENTOS EN VENTA, LOS ROSALES",0,40002059,5831204,ENABLED,3,0,3,UC-244203, no social con 20% de aporte propio. ,24/04/2019,135,0,Inmediata,835,972.86,5726,763,5236,1,244203,2,1,-16.511341,La Paz,-68.050804,$us,Achumani,0,132000,La Paz,2,Departamento,Venta,,
CALLE 35 COTA COTA,0,40002059,5831204,ENABLED,3,0,3,UC-268892, no social con 20% de aporte propio. ,25/04/2019,172,0,Inmediata,986,1149.75,6767,902,6188,3,268892,2,1,-16.542589,La Paz,-68.065712,$us,Cota Cota,0,156000,La Paz,2,Departamento,Venta,,
Achumani calle 32,0,40002059,5831204,ENABLED,4,1,3,UC-242256, no social con 20% de aporte propio. ,05/02/2018,220,1,Inmediata,1062,1226.59,7287,971,6664,1,242256,2,1,-16.518885,La Paz,-68.063911,$us,Achumani,0,168000,La Paz,2,Departamento,Venta,,
Calle Estado Barbados a media cuadra de la avenida Iturralde,0,40002059,5831204,ENABLED,3,1,3,UC-128709, no social con 20% de aporte propio. ,12/06/2017,160,1,Inmediata,885,,6073,810,5553,0,128709,2,1,-16.490191,La Paz,-68.124565,$us,Miraflores,0,140000,La Paz,1,Departamento,Venta,,
Achumani zona la suiza.,0,40002059,5831204,ENABLED,3,1,4,UC-210540, no social con 20% de aporte propio. ,06/12/2017,235,1,Inmediata,1119,1292.30,7678,1023,7021,1,210540,2,1,-16.522516,La Paz,-68.057182,$us,Achumani,0,177000,La Paz,1,Departamento,Venta,,2017
Lomas de Achumani,0,40002059,5831204,ENABLED,3,1,3,UC-119629, no social con 20% de aporte propio. ,19/05/2017,150,1,Inmediata,790,,5422,723,4958,1,119629,2,1,-16.522648,La Paz,-68.05365,$us,Achumani,0,125000,La Paz,1,Departamento,Venta,,2017
